"date","version","installer","type","ci","downloads"
"2026-04-04","0.22.4","bandersnatch","sdist","false",1
"2026-04-04","0.22.4","uv","bdist_wheel","false",12
"2026-04-04","0.23.0","bandersnatch","bdist_wheel","false",1
"2026-04-04","0.23.0","bandersnatch","sdist","false",1
"2026-04-04","0.23.1","bandersnatch","bdist_wheel","false",1
"2026-04-04","0.23.1","bandersnatch","sdist","false",1
"2026-04-04","0.23.2","bandersnatch","bdist_wheel","false",1
"2026-04-04","0.23.2","bandersnatch","sdist","false",1
"2026-04-04","0.24.0","bandersnatch","bdist_wheel","false",3
"2026-04-04","0.24.0","bandersnatch","sdist","false",3
"2026-04-04","0.25.0","bandersnatch","bdist_wheel","false",3
"2026-04-04","0.25.0","bandersnatch","sdist","false",3
"2026-04-04","0.25.1","bandersnatch","bdist_wheel","false",3
"2026-04-04","0.25.1","bandersnatch","sdist","false",3
"2026-04-04","0.25.1","pip","bdist_wheel","false",8
"2026-04-04","0.25.1","uv","bdist_wheel","false",171
"2026-04-04","0.25.1","uv","bdist_wheel","true",66
"2026-04-05","0.1.11","Browser","sdist","false",1
"2026-04-05","0.1.3","uv","bdist_wheel","true",2
"2026-04-05","0.22.3","","sdist","false",2
"2026-04-05","0.22.4","","sdist","false",2
"2026-04-05","0.23.0","","sdist","false",1
"2026-04-05","0.23.1","","sdist","false",1
"2026-04-05","0.23.1","Browser","bdist_wheel","false",1
"2026-04-05","0.23.1","Browser","sdist","false",1
"2026-04-05","0.23.2","","sdist","false",1
"2026-04-05","0.24.0","","sdist","false",1
"2026-04-05","0.25.0","","sdist","false",1
"2026-04-05","0.25.1","","sdist","false",1
"2026-04-05","0.25.1","pip","bdist_wheel","false",5
"2026-04-05","0.25.1","requests","bdist_wheel","false",2
"2026-04-05","0.25.1","uv","bdist_wheel","false",286
"2026-04-05","0.25.1","uv","bdist_wheel","true",178
"2026-04-06","0.10.1","uv","bdist_wheel","false",1
"2026-04-06","0.10.2","uv","bdist_wheel","false",1
"2026-04-06","0.10.3","uv","bdist_wheel","false",1
"2026-04-06","0.11.0","uv","bdist_wheel","false",1
"2026-04-06","0.11.1","Browser","sdist","false",1
"2026-04-06","0.11.1","uv","bdist_wheel","false",1
"2026-04-06","0.11.2","uv","bdist_wheel","false",1
"2026-04-06","0.11.3","uv","bdist_wheel","false",1
"2026-04-06","0.12.0","uv","bdist_wheel","false",1
"2026-04-06","0.12.1","uv","bdist_wheel","false",1
"2026-04-06","0.13.0","uv","bdist_wheel","false",1
"2026-04-06","0.13.1","uv","bdist_wheel","false",1
"2026-04-06","0.13.2","uv","bdist_wheel","false",1
"2026-04-06","0.14.0","uv","bdist_wheel","false",1
"2026-04-06","0.14.1","uv","bdist_wheel","false",1
"2026-04-06","0.15.0","uv","bdist_wheel","false",1
"2026-04-06","0.16.0","uv","bdist_wheel","false",1
"2026-04-06","0.16.1","uv","bdist_wheel","false",2
"2026-04-06","0.16.2","uv","bdist_wheel","false",1
"2026-04-06","0.17.0","uv","bdist_wheel","false",1
"2026-04-06","0.17.1","uv","bdist_wheel","false",1
"2026-04-06","0.17.2","uv","bdist_wheel","false",1
"2026-04-06","0.18.0","uv","bdist_wheel","false",1
"2026-04-06","0.19.0","uv","bdist_wheel","false",1
"2026-04-06","0.19.1","uv","bdist_wheel","false",1
"2026-04-06","0.19.2","uv","bdist_wheel","false",1
"2026-04-06","0.20.0","uv","bdist_wheel","false",1
"2026-04-06","0.21.0","uv","bdist_wheel","false",1
"2026-04-06","0.21.1","uv","bdist_wheel","false",1
"2026-04-06","0.21.2","uv","bdist_wheel","false",1
"2026-04-06","0.22.0","uv","bdist_wheel","false",1
"2026-04-06","0.22.1","uv","bdist_wheel","false",1
"2026-04-06","0.22.2","uv","bdist_wheel","false",1
"2026-04-06","0.22.3","uv","bdist_wheel","false",1
"2026-04-06","0.22.4","Browser","bdist_wheel","false",1
"2026-04-06","0.22.4","uv","bdist_wheel","false",1
"2026-04-06","0.23.0","","sdist","false",1
"2026-04-06","0.23.0","uv","bdist_wheel","false",1
"2026-04-06","0.23.1","","sdist","false",1
"2026-04-06","0.23.1","uv","bdist_wheel","false",1
"2026-04-06","0.23.2","uv","bdist_wheel","false",1
"2026-04-06","0.24.0","uv","bdist_wheel","false",1
"2026-04-06","0.25.0","uv","bdist_wheel","false",1
"2026-04-06","0.25.1","","sdist","false",1
"2026-04-06","0.25.1","Browser","sdist","false",2
"2026-04-06","0.25.1","pip","bdist_wheel","false",6
"2026-04-06","0.25.1","uv","bdist_wheel","false",1089
"2026-04-06","0.25.1","uv","bdist_wheel","true",104
"2026-04-07","0.21.0","Browser","bdist_wheel","false",2
"2026-04-07","0.21.0","Browser","sdist","false",2
"2026-04-07","0.22.3","Browser","sdist","false",1
"2026-04-07","0.22.3","requests","bdist_wheel","false",1
"2026-04-07","0.22.3","requests","sdist","false",1
"2026-04-07","0.22.4","requests","bdist_wheel","false",1
"2026-04-07","0.22.4","requests","sdist","false",1
"2026-04-07","0.23.0","requests","bdist_wheel","false",1
"2026-04-07","0.23.0","requests","sdist","false",1
"2026-04-07","0.23.1","requests","bdist_wheel","false",1
"2026-04-07","0.23.1","requests","sdist","false",1
"2026-04-07","0.23.2","requests","bdist_wheel","false",1
"2026-04-07","0.23.2","requests","sdist","false",1
"2026-04-07","0.24.0","requests","bdist_wheel","false",1
"2026-04-07","0.24.0","requests","sdist","false",1
"2026-04-07","0.25.0","requests","bdist_wheel","false",1
"2026-04-07","0.25.0","requests","sdist","false",1
"2026-04-07","0.25.1","","bdist_wheel","false",1
"2026-04-07","0.25.1","pip","bdist_wheel","false",6
"2026-04-07","0.25.1","requests","bdist_wheel","false",1
"2026-04-07","0.25.1","requests","sdist","false",1
"2026-04-07","0.25.1","uv","bdist_wheel","false",1512
"2026-04-07","0.25.1","uv","bdist_wheel","true",62
"2026-04-08","0.0.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.0.1","bandersnatch","sdist","false",1
"2026-04-08","0.1.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.1","bandersnatch","sdist","false",1
"2026-04-08","0.1.10","Browser","sdist","false",1
"2026-04-08","0.1.10","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.10","bandersnatch","sdist","false",1
"2026-04-08","0.1.11","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.11","bandersnatch","sdist","false",1
"2026-04-08","0.1.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.2","bandersnatch","sdist","false",1
"2026-04-08","0.1.3","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.3","bandersnatch","sdist","false",1
"2026-04-08","0.1.4","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.4","bandersnatch","sdist","false",1
"2026-04-08","0.1.5","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.5","bandersnatch","sdist","false",1
"2026-04-08","0.1.6","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.6","bandersnatch","sdist","false",1
"2026-04-08","0.1.7","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.7","bandersnatch","sdist","false",1
"2026-04-08","0.1.8","Browser","sdist","false",1
"2026-04-08","0.1.8","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.8","bandersnatch","sdist","false",1
"2026-04-08","0.1.9","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.1.9","bandersnatch","sdist","false",1
"2026-04-08","0.10.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.10.0","bandersnatch","sdist","false",1
"2026-04-08","0.10.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.10.1","bandersnatch","sdist","false",1
"2026-04-08","0.10.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.10.2","bandersnatch","sdist","false",1
"2026-04-08","0.10.3","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.10.3","bandersnatch","sdist","false",1
"2026-04-08","0.11.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.11.0","bandersnatch","sdist","false",1
"2026-04-08","0.11.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.11.1","bandersnatch","sdist","false",1
"2026-04-08","0.11.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.11.2","bandersnatch","sdist","false",1
"2026-04-08","0.11.3","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.11.3","bandersnatch","sdist","false",1
"2026-04-08","0.12.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.12.0","bandersnatch","sdist","false",1
"2026-04-08","0.12.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.12.1","bandersnatch","sdist","false",1
"2026-04-08","0.13.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.13.0","bandersnatch","sdist","false",1
"2026-04-08","0.13.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.13.1","bandersnatch","sdist","false",1
"2026-04-08","0.13.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.13.2","bandersnatch","sdist","false",1
"2026-04-08","0.14.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.14.0","bandersnatch","sdist","false",1
"2026-04-08","0.14.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.14.1","bandersnatch","sdist","false",1
"2026-04-08","0.15.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.15.0","bandersnatch","sdist","false",1
"2026-04-08","0.16.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.16.0","bandersnatch","sdist","false",1
"2026-04-08","0.16.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.16.1","bandersnatch","sdist","false",1
"2026-04-08","0.16.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.16.2","bandersnatch","sdist","false",1
"2026-04-08","0.17.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.17.0","bandersnatch","sdist","false",1
"2026-04-08","0.17.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.17.1","bandersnatch","sdist","false",1
"2026-04-08","0.17.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.17.2","bandersnatch","sdist","false",1
"2026-04-08","0.18.0","Browser","sdist","false",1
"2026-04-08","0.18.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.18.0","bandersnatch","sdist","false",1
"2026-04-08","0.19.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.19.0","bandersnatch","sdist","false",1
"2026-04-08","0.19.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.19.1","bandersnatch","sdist","false",1
"2026-04-08","0.19.2","","sdist","false",2
"2026-04-08","0.19.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.19.2","bandersnatch","sdist","false",1
"2026-04-08","0.2.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.2.0","bandersnatch","sdist","false",1
"2026-04-08","0.20.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.20.0","bandersnatch","sdist","false",1
"2026-04-08","0.21.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.21.0","bandersnatch","sdist","false",1
"2026-04-08","0.21.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.21.1","bandersnatch","sdist","false",1
"2026-04-08","0.21.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.21.2","bandersnatch","sdist","false",1
"2026-04-08","0.22.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.22.0","bandersnatch","sdist","false",1
"2026-04-08","0.22.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.22.1","bandersnatch","sdist","false",1
"2026-04-08","0.22.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.22.2","bandersnatch","sdist","false",1
"2026-04-08","0.22.3","Browser","bdist_wheel","false",1
"2026-04-08","0.22.3","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.22.3","bandersnatch","sdist","false",1
"2026-04-08","0.22.4","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.22.4","bandersnatch","sdist","false",1
"2026-04-08","0.23.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.23.0","bandersnatch","sdist","false",1
"2026-04-08","0.23.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.23.1","bandersnatch","sdist","false",1
"2026-04-08","0.23.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.23.2","bandersnatch","sdist","false",1
"2026-04-08","0.24.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.24.0","bandersnatch","sdist","false",1
"2026-04-08","0.25.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.25.0","bandersnatch","sdist","false",1
"2026-04-08","0.25.1","","bdist_wheel","false",1
"2026-04-08","0.25.1","","sdist","false",4
"2026-04-08","0.25.1","Browser","bdist_wheel","false",1
"2026-04-08","0.25.1","Browser","sdist","false",1
"2026-04-08","0.25.1","bandersnatch","bdist_wheel","false",2
"2026-04-08","0.25.1","bandersnatch","sdist","false",1
"2026-04-08","0.25.1","devpi","bdist_wheel","false",4
"2026-04-08","0.25.1","pip","bdist_wheel","false",4
"2026-04-08","0.25.1","uv","bdist_wheel","false",1324
"2026-04-08","0.25.1","uv","bdist_wheel","true",120
"2026-04-08","0.26.0","","bdist_wheel","false",25
"2026-04-08","0.26.0","","sdist","false",73
"2026-04-08","0.26.0","Browser","bdist_wheel","false",13
"2026-04-08","0.26.0","Browser","sdist","false",14
"2026-04-08","0.26.0","bandersnatch","bdist_wheel","false",6
"2026-04-08","0.26.0","bandersnatch","sdist","false",6
"2026-04-08","0.26.0","devpi","bdist_wheel","false",2
"2026-04-08","0.26.0","pip","bdist_wheel","false",9
"2026-04-08","0.26.0","pip","sdist","false",1
"2026-04-08","0.26.0","requests","bdist_wheel","false",11
"2026-04-08","0.26.0","requests","sdist","false",20
"2026-04-08","0.26.0","uv","bdist_wheel","false",779
"2026-04-08","0.26.0","uv","bdist_wheel","true",8
"2026-04-08","0.3.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.3.0","bandersnatch","sdist","false",1
"2026-04-08","0.3.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.3.1","bandersnatch","sdist","false",1
"2026-04-08","0.4.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.4.0","bandersnatch","sdist","false",1
"2026-04-08","0.4.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.4.1","bandersnatch","sdist","false",1
"2026-04-08","0.5.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.5.0","bandersnatch","sdist","false",1
"2026-04-08","0.5.1","Browser","sdist","false",1
"2026-04-08","0.5.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.5.1","bandersnatch","sdist","false",1
"2026-04-08","0.6.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.6.0","bandersnatch","sdist","false",1
"2026-04-08","0.6.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.6.1","bandersnatch","sdist","false",1
"2026-04-08","0.6.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.6.2","bandersnatch","sdist","false",1
"2026-04-08","0.6.3","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.6.3","bandersnatch","sdist","false",1
"2026-04-08","0.6.4","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.6.4","bandersnatch","sdist","false",1
"2026-04-08","0.7.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.7.0","bandersnatch","sdist","false",1
"2026-04-08","0.7.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.7.1","bandersnatch","sdist","false",1
"2026-04-08","0.7.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.7.2","bandersnatch","sdist","false",1
"2026-04-08","0.8.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.8.0","bandersnatch","sdist","false",1
"2026-04-08","0.8.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.8.1","bandersnatch","sdist","false",1
"2026-04-08","0.8.2","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.8.2","bandersnatch","sdist","false",1
"2026-04-08","0.9.0","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.9.0","bandersnatch","sdist","false",1
"2026-04-08","0.9.1","bandersnatch","bdist_wheel","false",1
"2026-04-08","0.9.1","bandersnatch","sdist","false",1
"2026-04-09","0.0.1","Browser","bdist_wheel","false",1
"2026-04-09","0.0.1","Browser","sdist","false",1
"2026-04-09","0.0.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.0.1","bandersnatch","sdist","false",1
"2026-04-09","0.1.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.1","bandersnatch","sdist","false",1
"2026-04-09","0.1.10","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.10","bandersnatch","sdist","false",1
"2026-04-09","0.1.11","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.11","bandersnatch","sdist","false",1
"2026-04-09","0.1.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.2","bandersnatch","sdist","false",1
"2026-04-09","0.1.3","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.3","bandersnatch","sdist","false",1
"2026-04-09","0.1.4","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.4","bandersnatch","sdist","false",1
"2026-04-09","0.1.5","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.5","bandersnatch","sdist","false",1
"2026-04-09","0.1.6","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.6","bandersnatch","sdist","false",1
"2026-04-09","0.1.7","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.7","bandersnatch","sdist","false",1
"2026-04-09","0.1.8","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.8","bandersnatch","sdist","false",1
"2026-04-09","0.1.9","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.1.9","bandersnatch","sdist","false",1
"2026-04-09","0.10.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.10.0","bandersnatch","sdist","false",1
"2026-04-09","0.10.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.10.1","bandersnatch","sdist","false",1
"2026-04-09","0.10.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.10.2","bandersnatch","sdist","false",1
"2026-04-09","0.10.3","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.10.3","bandersnatch","sdist","false",1
"2026-04-09","0.11.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.11.0","bandersnatch","sdist","false",1
"2026-04-09","0.11.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.11.1","bandersnatch","sdist","false",1
"2026-04-09","0.11.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.11.2","bandersnatch","sdist","false",1
"2026-04-09","0.11.3","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.11.3","bandersnatch","sdist","false",1
"2026-04-09","0.12.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.12.0","bandersnatch","sdist","false",1
"2026-04-09","0.12.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.12.1","bandersnatch","sdist","false",1
"2026-04-09","0.13.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.13.0","bandersnatch","sdist","false",1
"2026-04-09","0.13.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.13.1","bandersnatch","sdist","false",1
"2026-04-09","0.13.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.13.2","bandersnatch","sdist","false",1
"2026-04-09","0.14.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.14.0","bandersnatch","sdist","false",1
"2026-04-09","0.14.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.14.1","bandersnatch","sdist","false",1
"2026-04-09","0.15.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.15.0","bandersnatch","sdist","false",1
"2026-04-09","0.16.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.16.0","bandersnatch","sdist","false",1
"2026-04-09","0.16.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.16.1","bandersnatch","sdist","false",1
"2026-04-09","0.16.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.16.2","bandersnatch","sdist","false",1
"2026-04-09","0.17.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.17.0","bandersnatch","sdist","false",1
"2026-04-09","0.17.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.17.1","bandersnatch","sdist","false",1
"2026-04-09","0.17.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.17.2","bandersnatch","sdist","false",1
"2026-04-09","0.18.0","Browser","sdist","false",1
"2026-04-09","0.18.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.18.0","bandersnatch","sdist","false",1
"2026-04-09","0.19.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.19.0","bandersnatch","sdist","false",1
"2026-04-09","0.19.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.19.1","bandersnatch","sdist","false",1
"2026-04-09","0.19.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.19.2","bandersnatch","sdist","false",1
"2026-04-09","0.2.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.2.0","bandersnatch","sdist","false",1
"2026-04-09","0.20.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.20.0","bandersnatch","sdist","false",1
"2026-04-09","0.21.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.21.0","bandersnatch","sdist","false",1
"2026-04-09","0.21.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.21.1","bandersnatch","sdist","false",1
"2026-04-09","0.21.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.21.2","bandersnatch","sdist","false",1
"2026-04-09","0.22.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.22.0","bandersnatch","sdist","false",1
"2026-04-09","0.22.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.22.1","bandersnatch","sdist","false",1
"2026-04-09","0.22.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.22.2","bandersnatch","sdist","false",1
"2026-04-09","0.22.3","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.22.3","bandersnatch","sdist","false",1
"2026-04-09","0.22.4","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.22.4","bandersnatch","sdist","false",1
"2026-04-09","0.23.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.23.0","bandersnatch","sdist","false",1
"2026-04-09","0.23.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.23.1","bandersnatch","sdist","false",1
"2026-04-09","0.23.1","requests","bdist_wheel","false",1
"2026-04-09","0.23.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.23.2","bandersnatch","sdist","false",1
"2026-04-09","0.24.0","bandersnatch","bdist_wheel","false",2
"2026-04-09","0.24.0","bandersnatch","sdist","false",2
"2026-04-09","0.24.0","uv","bdist_wheel","false",1
"2026-04-09","0.25.0","bandersnatch","bdist_wheel","false",2
"2026-04-09","0.25.0","bandersnatch","sdist","false",2
"2026-04-09","0.25.1","bandersnatch","bdist_wheel","false",2
"2026-04-09","0.25.1","bandersnatch","sdist","false",2
"2026-04-09","0.25.1","uv","bdist_wheel","true",106
"2026-04-09","0.26.0","","bdist_wheel","false",4
"2026-04-09","0.26.0","","sdist","false",4
"2026-04-09","0.26.0","Browser","bdist_wheel","false",3
"2026-04-09","0.26.0","Browser","sdist","false",1
"2026-04-09","0.26.0","bandersnatch","bdist_wheel","false",18
"2026-04-09","0.26.0","bandersnatch","sdist","false",18
"2026-04-09","0.26.0","requests","bdist_wheel","false",1
"2026-04-09","0.26.0","requests","sdist","false",3
"2026-04-09","0.26.0","uv","bdist_wheel","false",2392
"2026-04-09","0.26.0","uv","bdist_wheel","true",36
"2026-04-09","0.3.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.3.0","bandersnatch","sdist","false",1
"2026-04-09","0.3.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.3.1","bandersnatch","sdist","false",1
"2026-04-09","0.4.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.4.0","bandersnatch","sdist","false",1
"2026-04-09","0.4.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.4.1","bandersnatch","sdist","false",1
"2026-04-09","0.5.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.5.0","bandersnatch","sdist","false",1
"2026-04-09","0.5.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.5.1","bandersnatch","sdist","false",1
"2026-04-09","0.6.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.6.0","bandersnatch","sdist","false",1
"2026-04-09","0.6.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.6.1","bandersnatch","sdist","false",1
"2026-04-09","0.6.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.6.2","bandersnatch","sdist","false",1
"2026-04-09","0.6.3","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.6.3","bandersnatch","sdist","false",1
"2026-04-09","0.6.4","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.6.4","bandersnatch","sdist","false",1
"2026-04-09","0.7.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.7.0","bandersnatch","sdist","false",1
"2026-04-09","0.7.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.7.1","bandersnatch","sdist","false",1
"2026-04-09","0.7.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.7.2","bandersnatch","sdist","false",1
"2026-04-09","0.8.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.8.0","bandersnatch","sdist","false",1
"2026-04-09","0.8.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.8.1","bandersnatch","sdist","false",1
"2026-04-09","0.8.2","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.8.2","bandersnatch","sdist","false",1
"2026-04-09","0.9.0","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.9.0","bandersnatch","sdist","false",1
"2026-04-09","0.9.1","bandersnatch","bdist_wheel","false",1
"2026-04-09","0.9.1","bandersnatch","sdist","false",1
"2026-04-10","0.1.11","Browser","bdist_wheel","false",1
"2026-04-10","0.1.7","Browser","bdist_wheel","false",1
"2026-04-10","0.10.0","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.10.0","bandersnatch","sdist","false",1
"2026-04-10","0.10.1","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.10.1","bandersnatch","sdist","false",1
"2026-04-10","0.10.2","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.10.2","bandersnatch","sdist","false",1
"2026-04-10","0.10.3","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.10.3","bandersnatch","sdist","false",1
"2026-04-10","0.11.0","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.11.0","bandersnatch","sdist","false",1
"2026-04-10","0.11.1","Browser","sdist","false",1
"2026-04-10","0.11.1","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.11.1","bandersnatch","sdist","false",1
"2026-04-10","0.11.2","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.11.2","bandersnatch","sdist","false",1
"2026-04-10","0.11.3","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.11.3","bandersnatch","sdist","false",1
"2026-04-10","0.12.0","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.12.0","bandersnatch","sdist","false",1
"2026-04-10","0.12.1","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.12.1","bandersnatch","sdist","false",1
"2026-04-10","0.13.0","bandersnatch","bdist_wheel","false",1
"2026-04-10","0.13.0","bandersnatch","sdist","false",1
"2026-04-10","0.13.1","bandersnatch","bdist_wheel","false",1
