"date","version_class","installer","type","downloads"
"2026-01-17","1.25.0","","bdist_wheel",715
"2026-01-17","1.25.0","Bazel","bdist_wheel",2
"2026-01-17","1.25.0","Browser","sdist",29
"2026-01-17","1.25.0","Homebrew","sdist",20
"2026-01-17","1.25.0","Nexus","bdist_wheel",123
"2026-01-17","1.25.0","OS","sdist",6
"2026-01-17","1.25.0","bandersnatch","bdist_wheel",6
"2026-01-17","1.25.0","devpi","bdist_wheel",3
"2026-01-17","1.25.0","pip","bdist_wheel",343271
"2026-01-17","1.25.0","poetry","bdist_wheel",5189
"2026-01-17","1.25.0","requests","sdist",126
"2026-01-17","1.25.0","uv","bdist_wheel",376604
"2026-01-17","other","","bdist_wheel",498
"2026-01-17","other","","sdist",55
"2026-01-17","other","Artifactory","bdist_wheel",2
"2026-01-17","other","Bazel","bdist_wheel",15
"2026-01-17","other","Browser","bdist_wheel",140
"2026-01-17","other","Browser","sdist",55
"2026-01-17","other","Homebrew","sdist",27
"2026-01-17","other","Nexus","bdist_wheel",224
"2026-01-17","other","bandersnatch","bdist_wheel",8
"2026-01-17","other","pip","bdist_wheel",252245
"2026-01-17","other","poetry","bdist_wheel",12088
"2026-01-17","other","requests","bdist_wheel",115
"2026-01-17","other","requests","sdist",31
"2026-01-17","other","uv","bdist_wheel",266399
"2026-01-18","1.25.0","","bdist_wheel",1196
"2026-01-18","1.25.0","Browser","bdist_wheel",28
"2026-01-18","1.25.0","Homebrew","sdist",5
"2026-01-18","1.25.0","Nexus","bdist_wheel",120
"2026-01-18","1.25.0","OS","sdist",4
"2026-01-18","1.25.0","bandersnatch","bdist_wheel",4
"2026-01-18","1.25.0","devpi","bdist_wheel",3
"2026-01-18","1.25.0","pip","bdist_wheel",341606
"2026-01-18","1.25.0","poetry","bdist_wheel",5468
"2026-01-18","1.25.0","requests","bdist_wheel",1000
"2026-01-18","1.25.0","uv","bdist_wheel",397301
"2026-01-18","other","","bdist_wheel",534
"2026-01-18","other","","sdist",56
"2026-01-18","other","Artifactory","bdist_wheel",2
"2026-01-18","other","Bazel","bdist_wheel",4
"2026-01-18","other","Browser","bdist_wheel",111
"2026-01-18","other","Browser","sdist",15
"2026-01-18","other","Homebrew","sdist",12
"2026-01-18","other","Nexus","bdist_wheel",188
"2026-01-18","other","OS","sdist",1
"2026-01-18","other","bandersnatch","bdist_wheel",16
"2026-01-18","other","bandersnatch","sdist",4
"2026-01-18","other","pip","bdist_wheel",273026
"2026-01-18","other","poetry","bdist_wheel",13714
"2026-01-18","other","requests","bdist_wheel",333
"2026-01-18","other","requests","sdist",12
"2026-01-18","other","uv","bdist_wheel",244508
"2026-01-19","1.25.0","","sdist",1982
"2026-01-19","1.25.0","Artifactory","bdist_wheel",2
"2026-01-19","1.25.0","Bazel","bdist_wheel",4
"2026-01-19","1.25.0","Browser","bdist_wheel",226
"2026-01-19","1.25.0","Homebrew","sdist",2
"2026-01-19","1.25.0","Nexus","bdist_wheel",394
"2026-01-19","1.25.0","OS","sdist",6
"2026-01-19","1.25.0","bandersnatch","sdist",4
"2026-01-19","1.25.0","devpi","bdist_wheel",2
"2026-01-19","1.25.0","pip","bdist_wheel",476506
"2026-01-19","1.25.0","poetry","bdist_wheel",21779
"2026-01-19","1.25.0","requests","bdist_wheel",856
"2026-01-19","1.25.0","setuptools","sdist",2
"2026-01-19","1.25.0","uv","bdist_wheel",547566
"2026-01-19","other","","bdist_wheel",1636
"2026-01-19","other","","sdist",7
"2026-01-19","other","Artifactory","bdist_wheel",2
"2026-01-19","other","Bazel","bdist_wheel",51
"2026-01-19","other","Bazel","sdist",1
"2026-01-19","other","Browser","bdist_wheel",323
"2026-01-19","other","Browser","sdist",10
"2026-01-19","other","Homebrew","sdist",21
"2026-01-19","other","Nexus","bdist_wheel",1003
"2026-01-19","other","OS","sdist",1
"2026-01-19","other","bandersnatch","bdist_wheel",43
"2026-01-19","other","bandersnatch","sdist",78
"2026-01-19","other","devpi","bdist_wheel",20
"2026-01-19","other","pip","bdist_wheel",532017
"2026-01-19","other","poetry","bdist_wheel",33748
"2026-01-19","other","requests","bdist_wheel",1101
"2026-01-19","other","requests","sdist",74
"2026-01-19","other","uv","bdist_wheel",467061
"2026-01-20","1.25.0","","bdist_wheel",2552
"2026-01-20","1.25.0","Bazel","bdist_wheel",9
"2026-01-20","1.25.0","Browser","bdist_wheel",88
"2026-01-20","1.25.0","Homebrew","sdist",8
"2026-01-20","1.25.0","Nexus","bdist_wheel",445
"2026-01-20","1.25.0","OS","sdist",6
"2026-01-20","1.25.0","bandersnatch","bdist_wheel",6
"2026-01-20","1.25.0","devpi","bdist_wheel",8
"2026-01-20","1.25.0","pip","bdist_wheel",501268
"2026-01-20","1.25.0","poetry","bdist_wheel",27437
"2026-01-20","1.25.0","requests","bdist_wheel",1102
"2026-01-20","1.25.0","uv","bdist_wheel",610320
"2026-01-20","other","","bdist_wheel",2146
"2026-01-20","other","","sdist",31
"2026-01-20","other","Bazel","bdist_wheel",157
"2026-01-20","other","Browser","bdist_wheel",297
"2026-01-20","other","Browser","sdist",28
"2026-01-20","other","Homebrew","sdist",7
"2026-01-20","other","Nexus","bdist_wheel",1123
"2026-01-20","other","bandersnatch","bdist_wheel",94
"2026-01-20","other","bandersnatch","sdist",54
"2026-01-20","other","conda","sdist",1
"2026-01-20","other","devpi","bdist_wheel",37
"2026-01-20","other","pip","bdist_wheel",549225
"2026-01-20","other","poetry","bdist_wheel",33761
"2026-01-20","other","requests","bdist_wheel",1195
"2026-01-20","other","requests","sdist",137
"2026-01-20","other","uv","bdist_wheel",590513
"2026-01-21","1.25.0","","bdist_wheel",2540
"2026-01-21","1.25.0","Artifactory","bdist_wheel",1
"2026-01-21","1.25.0","Bazel","bdist_wheel",12
"2026-01-21","1.25.0","Browser","bdist_wheel",49
"2026-01-21","1.25.0","Homebrew","sdist",23
"2026-01-21","1.25.0","Nexus","bdist_wheel",469
"2026-01-21","1.25.0","OS","sdist",1
"2026-01-21","1.25.0","conda","bdist_wheel",1
"2026-01-21","1.25.0","devpi","bdist_wheel",4
"2026-01-21","1.25.0","pip","bdist_wheel",585083
"2026-01-21","1.25.0","poetry","bdist_wheel",28860
"2026-01-21","1.25.0","requests","bdist_wheel",1545
"2026-01-21","1.25.0","uv","bdist_wheel",661927
"2026-01-21","other","","bdist_wheel",1605
"2026-01-21","other","","sdist",337
"2026-01-21","other","Artifactory","bdist_wheel",4
"2026-01-21","other","Bazel","bdist_wheel",91
"2026-01-21","other","Browser","bdist_wheel",364
"2026-01-21","other","Browser","sdist",23
"2026-01-21","other","Homebrew","sdist",51
"2026-01-21","other","Nexus","bdist_wheel",1099
"2026-01-21","other","devpi","bdist_wheel",1
"2026-01-21","other","pip","bdist_wheel",495505
"2026-01-21","other","poetry","bdist_wheel",44921
"2026-01-21","other","requests","bdist_wheel",1379
"2026-01-21","other","requests","sdist",17
"2026-01-21","other","uv","bdist_wheel",653139
"2026-01-22","1.25.0","","sdist",2404
"2026-01-22","1.25.0","Artifactory","bdist_wheel",1
"2026-01-22","1.25.0","Bazel","bdist_wheel",6
"2026-01-22","1.25.0","Browser","bdist_wheel",89
"2026-01-22","1.25.0","Homebrew","sdist",113
"2026-01-22","1.25.0","Nexus","bdist_wheel",561
"2026-01-22","1.25.0","OS","sdist",1
"2026-01-22","1.25.0","devpi","bdist_wheel",3
"2026-01-22","1.25.0","pdm","bdist_wheel",5
"2026-01-22","1.25.0","pip","bdist_wheel",633462
"2026-01-22","1.25.0","poetry","bdist_wheel",26094
"2026-01-22","1.25.0","requests","bdist_wheel",1619
"2026-01-22","1.25.0","uv","bdist_wheel",688080
"2026-01-22","other","","bdist_wheel",1946
"2026-01-22","other","","sdist",134
"2026-01-22","other","Artifactory","bdist_wheel",25
"2026-01-22","other","Artifactory","sdist",1
"2026-01-22","other","Bazel","bdist_wheel",73
"2026-01-22","other","Browser","bdist_wheel",448
"2026-01-22","other","Browser","sdist",68
"2026-01-22","other","Homebrew","sdist",23
"2026-01-22","other","Nexus","bdist_wheel",1060
"2026-01-22","other","devpi","bdist_wheel",1
"2026-01-22","other","pdm","bdist_wheel",2
"2026-01-22","other","pip","bdist_wheel",601823
"2026-01-22","other","poetry","bdist_wheel",33924
"2026-01-22","other","requests","bdist_wheel",1111
"2026-01-22","other","requests","sdist",11
"2026-01-22","other","uv","bdist_wheel",641451
"2026-01-23","1.25.0","","bdist_wheel",2069
"2026-01-23","1.25.0","Artifactory","bdist_wheel",1
"2026-01-23","1.25.0","Bazel","bdist_wheel",11
"2026-01-23","1.25.0","Browser","sdist",65
"2026-01-23","1.25.0","Homebrew","sdist",20
"2026-01-23","1.25.0","Nexus","bdist_wheel",501
"2026-01-23","1.25.0","OS","sdist",3
"2026-01-23","1.25.0","devpi","bdist_wheel",3
"2026-01-23","1.25.0","pip","bdist_wheel",636291
"2026-01-23","1.25.0","poetry","bdist_wheel",24700
"2026-01-23","1.25.0","requests","bdist_wheel",664
"2026-01-23","1.25.0","uv","bdist_wheel",675359
"2026-01-23","other","","bdist_wheel",1462
"2026-01-23","other","Artifactory","bdist_wheel",1
"2026-01-23","other","Bazel","bdist_wheel",80
"2026-01-23","other","Browser","bdist_wheel",172
"2026-01-23","other","Browser","sdist",11
"2026-01-23","other","Homebrew","sdist",22
"2026-01-23","other","Nexus","bdist_wheel",846
"2026-01-23","other","pip","bdist_wheel",525172
"2026-01-23","other","poetry","bdist_wheel",34898
"2026-01-23","other","requests","bdist_wheel",956
"2026-01-23","other","requests","sdist",4
"2026-01-23","other","uv","bdist_wheel",609286
"2026-01-24","1.25.0","","sdist",734
"2026-01-24","1.25.0","Bazel","bdist_wheel",1
"2026-01-24","1.25.0","Browser","bdist_wheel",29
"2026-01-24","1.25.0","Homebrew","sdist",5
"2026-01-24","1.25.0","Nexus","bdist_wheel",98
"2026-01-24","1.25.0","OS","sdist",2
"2026-01-24","1.25.0","pip","bdist_wheel",376712
"2026-01-24","1.25.0","poetry","bdist_wheel",7932
"2026-01-24","1.25.0","requests","bdist_wheel",341
"2026-01-24","1.25.0","uv","bdist_wheel",405967
"2026-01-24","1.26.0","","bdist_wheel",488
"2026-01-24","1.26.0","Artifactory","bdist_wheel",1
"2026-01-24","1.26.0","Browser","sdist",169
"2026-01-24","1.26.0","Nexus","bdist_wheel",36
"2026-01-24","1.26.0","bandersnatch","bdist_wheel",30
"2026-01-24","1.26.0","devpi","bdist_wheel",8
"2026-01-24","1.26.0","pip","bdist_wheel",84927
"2026-01-24","1.26.0","poetry","bdist_wheel",343
"2026-01-24","1.26.0","requests","sdist",41
"2026-01-24","1.26.0","uv","bdist_wheel",102034
"2026-01-24","other","","bdist_wheel",455
"2026-01-24","other","","sdist",58
"2026-01-24","other","Bazel","bdist_wheel",8
"2026-01-24","other","Browser","bdist_wheel",195
"2026-01-24","other","Browser","sdist",16
"2026-01-24","other","Homebrew","sdist",26
"2026-01-24","other","Nexus","bdist_wheel",258
"2026-01-24","other","pip","bdist_wheel",326387
"2026-01-24","other","poetry","bdist_wheel",18426
"2026-01-24","other","requests","bdist_wheel",96
"2026-01-24","other","requests","sdist",48
"2026-01-24","other","uv","bdist_wheel",260049
"2026-01-25","1.25.0","","bdist_wheel",643
"2026-01-25","1.25.0","Browser","bdist_wheel",8
"2026-01-25","1.25.0","Nexus","bdist_wheel",41
"2026-01-25","1.25.0","OS","sdist",3
"2026-01-25","1.25.0","bandersnatch","sdist",4
"2026-01-25","1.25.0","pip","bdist_wheel",15583
"2026-01-25","1.25.0","poetry","bdist_wheel",7271
"2026-01-25","1.25.0","requests","bdist_wheel",698
"2026-01-25","1.25.0","uv","bdist_wheel",83329
"2026-01-25","1.26.0","","bdist_wheel",4406
"2026-01-25","1.26.0","Artifactory","bdist_wheel",2
"2026-01-25","1.26.0","Bazel","bdist_wheel",2
"2026-01-25","1.26.0","Browser","bdist_wheel",435
"2026-01-25","1.26.0","Nexus","bdist_wheel",144
"2026-01-25","1.26.0","bandersnatch","sdist",42
"2026-01-25","1.26.0","conda","sdist",1
"2026-01-25","1.26.0","devpi","bdist_wheel",6
"2026-01-25","1.26.0","pip","bdist_wheel",468597
"2026-01-25","1.26.0","poetry","bdist_wheel",2336
"2026-01-25","1.26.0","requests","bdist_wheel",88
"2026-01-25","1.26.0","setuptools","bdist_wheel",2
"2026-01-25","1.26.0","uv","bdist_wheel",566733
"2026-01-25","other","","bdist_wheel",708
"2026-01-25","other","","sdist",10
"2026-01-25","other","Artifactory","bdist_wheel",2
"2026-01-25","other","Bazel","bdist_wheel",8
"2026-01-25","other","Browser","bdist_wheel",158
"2026-01-25","other","Browser","sdist",5
"2026-01-25","other","Homebrew","sdist",45
"2026-01-25","other","Nexus","bdist_wheel",248
"2026-01-25","other","OS","sdist",1
"2026-01-25","other","bandersnatch","bdist_wheel",80
"2026-01-25","other","bandersnatch","sdist",56
"2026-01-25","other","devpi","bdist_wheel",1
"2026-01-25","other","pip","bdist_wheel",256885
"2026-01-25","other","poetry","bdist_wheel",20087
"2026-01-25","other","requests","bdist_wheel",135
"2026-01-25","other","requests","sdist",59
"2026-01-25","other","uv","bdist_wheel",261445
"2026-01-26","1.25.0","","bdist_wheel",1665
"2026-01-26","1.25.0","Artifactory","bdist_wheel",2
"2026-01-26","1.25.0","Bazel","bdist_wheel",4
"2026-01-26","1.25.0","Browser","sdist",17
"2026-01-26","1.25.0","Nexus","bdist_wheel",191
"2026-01-26","1.25.0","OS","sdist",6
"2026-01-26","1.25.0","bandersnatch","bdist_wheel",2
"2026-01-26","1.25.0","pip","bdist_wheel",35206
"2026-01-26","1.25.0","poetry","bdist_wheel",16665
"2026-01-26","1.25.0","requests","bdist_wheel",1001
"2026-01-26","1.25.0","uv","bdist_wheel",178564
"2026-01-26","1.26.0","","sdist",12579
"2026-01-26","1.26.0","Artifactory","bdist_wheel",8
"2026-01-26","1.26.0","Bazel","bdist_wheel",4
"2026-01-26","1.26.0","Browser","bdist_wheel",231
"2026-01-26","1.26.0","Nexus","bdist_wheel",444
"2026-01-26","1.26.0","bandersnatch","bdist_wheel",24
"2026-01-26","1.26.0","devpi","bdist_wheel",19
"2026-01-26","1.26.0","pip","bdist_wheel",607067
"2026-01-26","1.26.0","poetry","bdist_wheel",5248
"2026-01-26","1.26.0","requests","bdist_wheel",352
"2026-01-26","1.26.0","setuptools","bdist_wheel",1
"2026-01-26","1.26.0","uv","bdist_wheel",1121798
"2026-01-26","other","","bdist_wheel",2086
"2026-01-26","other","","sdist",74
"2026-01-26","other","Artifactory","bdist_wheel",3
"2026-01-26","other","Artifactory","sdist",2
"2026-01-26","other","Bazel","bdist_wheel",92
"2026-01-26","other","Browser","bdist_wheel",412
"2026-01-26","other","Browser","sdist",15
"2026-01-26","other","Homebrew","sdist",14
"2026-01-26","other","Nexus","bdist_wheel",1064
"2026-01-26","other","bandersnatch","bdist_wheel",6
"2026-01-26","other","bandersnatch","sdist",2
"2026-01-26","other","devpi","bdist_wheel",1
"2026-01-26","other","pip","bdist_wheel",489841
"2026-01-26","other","poetry","bdist_wheel",30634
"2026-01-26","other","requests","bdist_wheel",1191
"2026-01-26","other","requests","sdist",4
"2026-01-26","other","uv","bdist_wheel",703474
"2026-01-27","1.25.0","","bdist_wheel",1902
"2026-01-27","1.25.0","Bazel","bdist_wheel",1
"2026-01-27","1.25.0","Browser","bdist_wheel",13
"2026-01-27","1.25.0","Homebrew","sdist",26
"2026-01-27","1.25.0","Nexus","bdist_wheel",248
"2026-01-27","1.25.0","OS","sdist",5
"2026-01-27","1.25.0","bandersnatch","sdist",4
"2026-01-27","1.25.0","devpi","bdist_wheel",1
"2026-01-27","1.25.0","pip","bdist_wheel",43135
"2026-01-27","1.25.0","poetry","bdist_wheel",21708
"2026-01-27","1.25.0","requests","bdist_wheel",881
"2026-01-27","1.25.0","uv","bdist_wheel",202818
"2026-01-27","1.26.0","","sdist",48280
"2026-01-27","1.26.0","Artifactory","bdist_wheel",4
"2026-01-27","1.26.0","Bazel","bdist_wheel",3
"2026-01-27","1.26.0","Browser","bdist_wheel",156
"2026-01-27","1.26.0","Homebrew","sdist",212
"2026-01-27","1.26.0","Nexus","bdist_wheel",502
"2026-01-27","1.26.0","bandersnatch","bdist_wheel",16
"2026-01-27","1.26.0","devpi","bdist_wheel",11
"2026-01-27","1.26.0","pip","bdist_wheel",677195
"2026-01-27","1.26.0","poetry","bdist_wheel",9196
"2026-01-27","1.26.0","requests","bdist_wheel",332
"2026-01-27","1.26.0","uv","bdist_wheel",935139
"2026-01-27","other","","bdist_wheel",1737
"2026-01-27","other","","sdist",189
"2026-01-27","other","Artifactory","bdist_wheel",3
"2026-01-27","other","Bazel","bdist_wheel",75
"2026-01-27","other","Browser","bdist_wheel",347
"2026-01-27","other","Browser","sdist",28
"2026-01-27","other","Homebrew","sdist",66
"2026-01-27","other","Nexus","bdist_wheel",1437
"2026-01-27","other","bandersnatch","bdist_wheel",66
"2026-01-27","other","bandersnatch","sdist",46
"2026-01-27","other","devpi","bdist_wheel",1
"2026-01-27","other","pip","bdist_wheel",688708
"2026-01-27","other","poetry","bdist_wheel",43060
"2026-01-27","other","requests","bdist_wheel",1495
"2026-01-27","other","requests","sdist",2
"2026-01-27","other","uv","bdist_wheel",774059
"2026-01-28","1.25.0","","bdist_wheel",1628
"2026-01-28","1.25.0","Bazel","bdist_wheel",4
"2026-01-28","1.25.0","Browser","sdist",16
"2026-01-28","1.25.0","Homebrew","sdist",5
"2026-01-28","1.25.0","Nexus","bdist_wheel",288
"2026-01-28","1.25.0","OS","sdist",4
"2026-01-28","1.25.0","devpi","bdist_wheel",1
"2026-01-28","1.25.0","pip","bdist_wheel",40562
"2026-01-28","1.25.0","poetry","bdist_wheel",21989
"2026-01-28","1.25.0","requests","bdist_wheel",1430
"2026-01-28","1.25.0","uv","bdist_wheel",187878
"2026-01-28","1.26.0","","bdist_wheel",1437
"2026-01-28","1.26.0","Artifactory","bdist_wheel",1
"2026-01-28","1.26.0","Bazel","bdist_wheel",1
"2026-01-28","1.26.0","Browser","bdist_wheel",117
"2026-01-28","1.26.0","Homebrew","sdist",13
"2026-01-28","1.26.0","Nexus","bdist_wheel",519
"2026-01-28","1.26.0","bandersnatch","sdist",4
"2026-01-28","1.26.0","devpi","bdist_wheel",7
"2026-01-28","1.26.0","pip","bdist_wheel",678616
"2026-01-28","1.26.0","poetry","bdist_wheel",10236
"2026-01-28","1.26.0","requests","sdist",550
"2026-01-28","1.26.0","uv","bdist_wheel",820837
"2026-01-28","other","","bdist_wheel",1707
"2026-01-28","other","Artifactory","bdist_wheel",4
"2026-01-28","other","Bazel","bdist_wheel",103
"2026-01-28","other","Browser","bdist_wheel",291
"2026-01-28","other","Browser","sdist",21
"2026-01-28","other","Homebrew","sdist",23
"2026-01-28","other","Nexus","bdist_wheel",1392
"2026-01-28","other","pip","bdist_wheel",696413
"2026-01-28","other","poetry","bdist_wheel",36533
"2026-01-28","other","requests","bdist_wheel",1540
"2026-01-28","other","requests","sdist",5
"2026-01-28","other","uv","bdist_wheel",664875
"2026-01-29","1.25.0","","bdist_wheel",1492
"2026-01-29","1.25.0","Browser","bdist_wheel",4
"2026-01-29","1.25.0","Homebrew","sdist",19
"2026-01-29","1.25.0","Nexus","bdist_wheel",222
"2026-01-29","1.25.0","OS","sdist",5
"2026-01-29","1.25.0","bandersnatch","sdist",4
"2026-01-29","1.25.0","pip","bdist_wheel",41797
"2026-01-29","1.25.0","poetry","bdist_wheel",17793
"2026-01-29","1.25.0","requests","bdist_wheel",1125
"2026-01-29","1.25.0","uv","bdist_wheel",176841
"2026-01-29","1.26.0","","bdist_wheel",1186
"2026-01-29","1.26.0","Bazel","bdist_wheel",10
"2026-01-29","1.26.0","Browser","sdist",103
"2026-01-29","1.26.0","Homebrew","sdist",44
"2026-01-29","1.26.0","Nexus","bdist_wheel",529
"2026-01-29","1.26.0","bandersnatch","sdist",4
"2026-01-29","1.26.0","devpi","bdist_wheel",6
"2026-01-29","1.26.0","pip","bdist_wheel",679983
"2026-01-29","1.26.0","poetry","bdist_wheel",10005
"2026-01-29","1.26.0","requests","bdist_wheel",451
"2026-01-29","1.26.0","uv","bdist_wheel",914427
"2026-01-29","other","","bdist_wheel",2073
"2026-01-29","other","","sdist",72
"2026-01-29","other","Artifactory","bdist_wheel",2
"2026-01-29","other","Bazel","bdist_wheel",63
"2026-01-29","other","Browser","bdist_wheel",424
"2026-01-29","other","Browser","sdist",17
"2026-01-29","other","Homebrew","sdist",12
"2026-01-29","other","Nexus","bdist_wheel",1118
"2026-01-29","other","bandersnatch","bdist_wheel",120
"2026-01-29","other","bandersnatch","sdist",85
"2026-01-29","other","pip","bdist_wheel",761038
"2026-01-29","other","poetry","bdist_wheel",41076
"2026-01-29","other","requests","bdist_wheel",1485
"2026-01-29","other","uv","bdist_wheel",671652
"2026-01-30","1.25.0","","bdist_wheel",1217
"2026-01-30","1.25.0","Artifactory","bdist_wheel",3
"2026-01-30","1.25.0","Bazel","bdist_wheel",2
"2026-01-30","1.25.0","Browser","bdist_wheel",7
"2026-01-30","1.25.0","Nexus","bdist_wheel",232
"2026-01-30","1.25.0","OS","sdist",4
"2026-01-30","1.25.0","bandersnatch","sdist",2
"2026-01-30","1.25.0","devpi","bdist_wheel",2
"2026-01-30","1.25.0","pip","bdist_wheel",34897
"2026-01-30","1.25.0","poetry","bdist_wheel",16807
"2026-01-30","1.25.0","requests","bdist_wheel",393
"2026-01-30","1.25.0","uv","bdist_wheel",149023
"2026-01-30","1.26.0","","bdist_wheel",1700
"2026-01-30","1.26.0","Artifactory","bdist_wheel",1
"2026-01-30","1.26.0","Bazel","bdist_wheel",13
"2026-01-30","1.26.0","Browser","bdist_wheel",84
"2026-01-30","1.26.0","Homebrew","sdist",42
"2026-01-30","1.26.0","Nexus","bdist_wheel",475
"2026-01-30","1.26.0","bandersnatch","bdist_wheel",2
"2026-01-30","1.26.0","conda","sdist",1
"2026-01-30","1.26.0","devpi","bdist_wheel",4
"2026-01-30","1.26.0","pip","bdist_wheel",621641
"2026-01-30","1.26.0","poetry","bdist_wheel",9514
"2026-01-30","1.26.0","requests","bdist_wheel",370
"2026-01-30","1.26.0","uv","bdist_wheel",798647
"2026-01-30","other","","bdist_wheel",1869
"2026-01-30","other","","sdist",215
"2026-01-30","other","Bazel","bdist_wheel",86
"2026-01-30","other","Browser","bdist_wheel",389
"2026-01-30","other","Browser","sdist",13
"2026-01-30","other","Homebrew","sdist",41
"2026-01-30","other","Nexus","bdist_wheel",1306
"2026-01-30","other","bandersnatch","bdist_wheel",4
"2026-01-30","other","bandersnatch","sdist",6
"2026-01-30","other","devpi","bdist_wheel",58
"2026-01-30","other","pip","bdist_wheel",597646
"2026-01-30","other","poetry","bdist_wheel",33655
"2026-01-30","other","requests","bdist_wheel",980
"2026-01-30","other","requests","sdist",48
"2026-01-30","other","uv","bdist_wheel",583450
"2026-01-31","1.25.0","","bdist_wheel",320
"2026-01-31","1.25.0","Browser","bdist_wheel",12
"2026-01-31","1.25.0","Homebrew","sdist",4
"2026-01-31","1.25.0","Nexus","bdist_wheel",24
"2026-01-31","1.25.0","OS","sdist",5
"2026-01-31","1.25.0","bandersnatch","bdist_wheel",2
"2026-01-31","1.25.0","pip","bdist_wheel",23414
"2026-01-31","1.25.0","poetry","bdist_wheel",4432
"2026-01-31","1.25.0","requests","bdist_wheel",421
"2026-01-31","1.25.0","uv","bdist_wheel",73197
"2026-01-31","1.26.0","","bdist_wheel",723
"2026-01-31","1.26.0","Bazel","bdist_wheel",1
"2026-01-31","1.26.0","Browser","sdist",25
"2026-01-31","1.26.0","Homebrew","sdist",1
"2026-01-31","1.26.0","Nexus","bdist_wheel",124
"2026-01-31","1.26.0","bandersnatch","sdist",7
"2026-01-31","1.26.0","devpi","bdist_wheel",1
"2026-01-31","1.26.0","pip","bdist_wheel",490704
"2026-01-31","1.26.0","poetry","bdist_wheel",3536
"2026-01-31","1.26.0","requests","bdist_wheel",97
"2026-01-31","1.26.0","uv","bdist_wheel",549337
"2026-01-31","other","","bdist_wheel",1014
"2026-01-31","other","","sdist",100
"2026-01-31","other","Artifactory","sdist",1
"2026-01-31","other","Bazel","bdist_wheel",25
"2026-01-31","other","Browser","bdist_wheel",120
"2026-01-31","other","Browser","sdist",6
"2026-01-31","other","Homebrew","sdist",12
"2026-01-31","other","Nexus","bdist_wheel",244
"2026-01-31","other","bandersnatch","bdist_wheel",6
"2026-01-31","other","bandersnatch","sdist",4
"2026-01-31","other","devpi","bdist_wheel",1
"2026-01-31","other","pip","bdist_wheel",275551
"2026-01-31","other","poetry","bdist_wheel",15297
"2026-01-31","other","requests","bdist_wheel",239
"2026-01-31","other","requests","sdist",2
"2026-01-31","other","uv","bdist_wheel",274741
"2026-02-01","1.25.0","","bdist_wheel",528
"2026-02-01","1.25.0","Bazel","bdist_wheel",1
"2026-02-01","1.25.0","Browser","bdist_wheel",16
"2026-02-01","1.25.0","Homebrew","sdist",3
"2026-02-01","1.25.0","Nexus","bdist_wheel",22
"2026-02-01","1.25.0","bandersnatch","sdist",2
"2026-02-01","1.25.0","devpi","bdist_wheel",1
"2026-02-01","1.25.0","pip","bdist_wheel",22529
"2026-02-01","1.25.0","poetry","bdist_wheel",4238
"2026-02-01","1.25.0","requests","bdist_wheel",1014
"2026-02-01","1.25.0","uv","bdist_wheel",88884
"2026-02-01","1.26.0","","bdist_wheel",811
"2026-02-01","1.26.0","Bazel","bdist_wheel",1
"2026-02-01","1.26.0","Browser","bdist_wheel",23
"2026-02-01","1.26.0","Homebrew","sdist",3
"2026-02-01","1.26.0","Nexus","bdist_wheel",160
"2026-02-01","1.26.0","bandersnatch","bdist_wheel",4
"2026-02-01","1.26.0","devpi","bdist_wheel",4
"2026-02-01","1.26.0","pip","bdist_wheel",462981
"2026-02-01","1.26.0","poetry","bdist_wheel",3814
"2026-02-01","1.26.0","requests","bdist_wheel",218
"2026-02-01","1.26.0","uv","bdist_wheel",565219
"2026-02-01","other","","bdist_wheel",1030
"2026-02-01","other","","sdist",42
"2026-02-01","other","Bazel","bdist_wheel",19
"2026-02-01","other","Browser","bdist_wheel",83
"2026-02-01","other","Browser","sdist",5
"2026-02-01","other","Homebrew","sdist",7
"2026-02-01","other","Nexus","bdist_wheel",338
"2026-02-01","other","OS","sdist",1
"2026-02-01","other","bandersnatch","bdist_wheel",62
"2026-02-01","other","bandersnatch","sdist",40
"2026-02-01","other","devpi","bdist_wheel",19
"2026-02-01","other","devpi","sdist",2
"2026-02-01","other","pip","bdist_wheel",318941
"2026-02-01","other","poetry","bdist_wheel",12820
"2026-02-01","other","requests","bdist_wheel",238
"2026-02-01","other","requests","sdist",11
"2026-02-01","other","uv","bdist_wheel",273358
"2026-02-02","1.25.0","","bdist_wheel",1619
"2026-02-02","1.25.0","Artifactory","bdist_wheel",2
"2026-02-02","1.25.0","Bazel","bdist_wheel",8
"2026-02-02","1.25.0","Browser","bdist_wheel",16
"2026-02-02","1.25.0","Homebrew","sdist",1
"2026-02-02","1.25.0","Nexus","bdist_wheel",285
"2026-02-02","1.25.0","OS","sdist",5
"2026-02-02","1.25.0","pip","bdist_wheel",39126
"2026-02-02","1.25.0","poetry","bdist_wheel",10692
"2026-02-02","1.25.0","requests","bdist_wheel",767
"2026-02-02","1.25.0","uv","bdist_wheel",153315
"2026-02-02","1.26.0","","bdist_wheel",1252
"2026-02-02","1.26.0","Artifactory","bdist_wheel",1
"2026-02-02","1.26.0","Bazel","bdist_wheel",11
"2026-02-02","1.26.0","Browser","bdist_wheel",76
"2026-02-02","1.26.0","Homebrew","sdist",16
"2026-02-02","1.26.0","Nexus","bdist_wheel",599
"2026-02-02","1.26.0","bandersnatch","sdist",4
