"date","version_class","installer","type","downloads"
"2026-04-20","other","pip","bdist_wheel",656483
"2026-04-20","other","poetry","bdist_wheel",21070
"2026-04-20","other","requests","bdist_wheel",334
"2026-04-20","other","uv","bdist_wheel",1889090
"2026-04-21","1.25.0","","bdist_wheel",295
"2026-04-21","1.25.0","Bazel","bdist_wheel",107
"2026-04-21","1.25.0","Browser","bdist_wheel",14
"2026-04-21","1.25.0","Nexus","bdist_wheel",141
"2026-04-21","1.25.0","bandersnatch","bdist_wheel",4
"2026-04-21","1.25.0","devpi","bdist_wheel",1
"2026-04-21","1.25.0","pip","bdist_wheel",52351
"2026-04-21","1.25.0","poetry","bdist_wheel",8139
"2026-04-21","1.25.0","requests","bdist_wheel",151
"2026-04-21","1.25.0","uv","bdist_wheel",227621
"2026-04-21","1.26.0","","bdist_wheel",2278
"2026-04-21","1.26.0","Bazel","bdist_wheel",1726
"2026-04-21","1.26.0","Browser","bdist_wheel",1222
"2026-04-21","1.26.0","Nexus","bdist_wheel",488
"2026-04-21","1.26.0","bandersnatch","bdist_wheel",4
"2026-04-21","1.26.0","pip","bdist_wheel",188442
"2026-04-21","1.26.0","poetry","bdist_wheel",32927
"2026-04-21","1.26.0","requests","bdist_wheel",2130
"2026-04-21","1.26.0","uv","bdist_wheel",894120
"2026-04-21","1.27.0","","bdist_wheel",5983
"2026-04-21","1.27.0","Bazel","sdist",52
"2026-04-21","1.27.0","Browser","bdist_wheel",174
"2026-04-21","1.27.0","Homebrew","sdist",2
"2026-04-21","1.27.0","Nexus","bdist_wheel",724
"2026-04-21","1.27.0","bandersnatch","bdist_wheel",4
"2026-04-21","1.27.0","devpi","bdist_wheel",9
"2026-04-21","1.27.0","pip","bdist_wheel",993783
"2026-04-21","1.27.0","poetry","bdist_wheel",26447
"2026-04-21","1.27.0","requests","bdist_wheel",789
"2026-04-21","1.27.0","uv","bdist_wheel",5415783
"2026-04-21","other","","bdist_wheel",1264
"2026-04-21","other","Bazel","bdist_wheel",81
"2026-04-21","other","Bazel","sdist",3
"2026-04-21","other","Browser","bdist_wheel",228
"2026-04-21","other","Browser","sdist",21
"2026-04-21","other","Homebrew","sdist",21
"2026-04-21","other","Nexus","bdist_wheel",1014
"2026-04-21","other","bandersnatch","bdist_wheel",78
"2026-04-21","other","bandersnatch","sdist",115
"2026-04-21","other","devpi","bdist_wheel",28
"2026-04-21","other","pip","bdist_wheel",774623
"2026-04-21","other","poetry","bdist_wheel",23425
"2026-04-21","other","requests","bdist_wheel",215
"2026-04-21","other","requests","sdist",11
"2026-04-21","other","uv","bdist_wheel",2080387
"2026-04-22","1.25.0","","bdist_wheel",490
"2026-04-22","1.25.0","Bazel","bdist_wheel",105
"2026-04-22","1.25.0","Browser","bdist_wheel",5
"2026-04-22","1.25.0","Nexus","bdist_wheel",169
"2026-04-22","1.25.0","bandersnatch","sdist",4
"2026-04-22","1.25.0","pip","bdist_wheel",47302
"2026-04-22","1.25.0","poetry","bdist_wheel",9261
"2026-04-22","1.25.0","requests","bdist_wheel",82
"2026-04-22","1.25.0","uv","bdist_wheel",226182
"2026-04-22","1.26.0","","bdist_wheel",1620
"2026-04-22","1.26.0","Artifactory","bdist_wheel",1
"2026-04-22","1.26.0","Bazel","bdist_wheel",1722
"2026-04-22","1.26.0","Browser","bdist_wheel",1135
"2026-04-22","1.26.0","Nexus","bdist_wheel",541
"2026-04-22","1.26.0","bandersnatch","bdist_wheel",4
"2026-04-22","1.26.0","devpi","bdist_wheel",3
"2026-04-22","1.26.0","pip","bdist_wheel",182534
"2026-04-22","1.26.0","poetry","bdist_wheel",30105
"2026-04-22","1.26.0","requests","bdist_wheel",1159
"2026-04-22","1.26.0","uv","bdist_wheel",865939
"2026-04-22","1.27.0","","bdist_wheel",5797
"2026-04-22","1.27.0","Bazel","sdist",49
"2026-04-22","1.27.0","Browser","bdist_wheel",192
"2026-04-22","1.27.0","Homebrew","sdist",46
"2026-04-22","1.27.0","Nexus","bdist_wheel",791
"2026-04-22","1.27.0","bandersnatch","bdist_wheel",8
"2026-04-22","1.27.0","devpi","bdist_wheel",2
"2026-04-22","1.27.0","pip","bdist_wheel",1012673
"2026-04-22","1.27.0","poetry","bdist_wheel",22867
"2026-04-22","1.27.0","requests","bdist_wheel",648
"2026-04-22","1.27.0","setuptools","bdist_wheel",59
"2026-04-22","1.27.0","uv","bdist_wheel",5135051
"2026-04-22","other","","bdist_wheel",1309
"2026-04-22","other","","sdist",37
"2026-04-22","other","Artifactory","bdist_wheel",1
"2026-04-22","other","Bazel","bdist_wheel",88
"2026-04-22","other","Browser","bdist_wheel",267
"2026-04-22","other","Homebrew","sdist",9
"2026-04-22","other","Nexus","bdist_wheel",925
"2026-04-22","other","bandersnatch","bdist_wheel",52
"2026-04-22","other","bandersnatch","sdist",54
"2026-04-22","other","pip","bdist_wheel",736617
"2026-04-22","other","poetry","bdist_wheel",24210
"2026-04-22","other","requests","bdist_wheel",307
"2026-04-22","other","requests","sdist",41
"2026-04-22","other","uv","bdist_wheel",2062493
"2026-04-23","1.25.0","","bdist_wheel",402
"2026-04-23","1.25.0","Bazel","bdist_wheel",87
"2026-04-23","1.25.0","Browser","bdist_wheel",5
"2026-04-23","1.25.0","Homebrew","sdist",15
"2026-04-23","1.25.0","Nexus","bdist_wheel",165
"2026-04-23","1.25.0","bandersnatch","sdist",2
"2026-04-23","1.25.0","pip","bdist_wheel",35373
"2026-04-23","1.25.0","poetry","bdist_wheel",7923
"2026-04-23","1.25.0","requests","bdist_wheel",277
"2026-04-23","1.25.0","uv","bdist_wheel",211028
"2026-04-23","1.26.0","","bdist_wheel",1913
"2026-04-23","1.26.0","Bazel","bdist_wheel",1422
"2026-04-23","1.26.0","Browser","bdist_wheel",1007
"2026-04-23","1.26.0","Nexus","bdist_wheel",514
"2026-04-23","1.26.0","bandersnatch","sdist",2
"2026-04-23","1.26.0","pip","bdist_wheel",198843
"2026-04-23","1.26.0","poetry","bdist_wheel",27046
"2026-04-23","1.26.0","requests","bdist_wheel",2189
"2026-04-23","1.26.0","uv","bdist_wheel",869048
"2026-04-23","1.27.0","","bdist_wheel",5018
"2026-04-23","1.27.0","Bazel","bdist_wheel",148
"2026-04-23","1.27.0","Browser","bdist_wheel",185
"2026-04-23","1.27.0","Homebrew","sdist",5
"2026-04-23","1.27.0","Nexus","bdist_wheel",790
"2026-04-23","1.27.0","OS","sdist",1
"2026-04-23","1.27.0","bandersnatch","sdist",2
"2026-04-23","1.27.0","devpi","bdist_wheel",7
"2026-04-23","1.27.0","pip","bdist_wheel",995433
"2026-04-23","1.27.0","poetry","bdist_wheel",25713
"2026-04-23","1.27.0","requests","bdist_wheel",545
"2026-04-23","1.27.0","setuptools","sdist",1
"2026-04-23","1.27.0","uv","bdist_wheel",4742564
"2026-04-23","other","","bdist_wheel",1401
"2026-04-23","other","","sdist",125
"2026-04-23","other","Bazel","bdist_wheel",141
"2026-04-23","other","Browser","bdist_wheel",387
"2026-04-23","other","Browser","sdist",6
"2026-04-23","other","Homebrew","sdist",8
"2026-04-23","other","Nexus","bdist_wheel",716
"2026-04-23","other","devpi","bdist_wheel",4
"2026-04-23","other","pip","bdist_wheel",600300
"2026-04-23","other","poetry","bdist_wheel",20691
"2026-04-23","other","requests","bdist_wheel",312
"2026-04-23","other","uv","bdist_wheel",2019468
"2026-04-24","1.25.0","","bdist_wheel",393
"2026-04-24","1.25.0","Bazel","bdist_wheel",107
"2026-04-24","1.25.0","Browser","sdist",7
"2026-04-24","1.25.0","Homebrew","sdist",14
"2026-04-24","1.25.0","Nexus","bdist_wheel",131
"2026-04-24","1.25.0","bandersnatch","bdist_wheel",6
"2026-04-24","1.25.0","devpi","bdist_wheel",1
"2026-04-24","1.25.0","pip","bdist_wheel",36219
"2026-04-24","1.25.0","poetry","bdist_wheel",6523
"2026-04-24","1.25.0","requests","bdist_wheel",79
"2026-04-24","1.25.0","uv","bdist_wheel",203392
"2026-04-24","1.26.0","","bdist_wheel",1627
"2026-04-24","1.26.0","Bazel","bdist_wheel",1211
"2026-04-24","1.26.0","Browser","bdist_wheel",970
"2026-04-24","1.26.0","Nexus","bdist_wheel",361
"2026-04-24","1.26.0","bandersnatch","sdist",6
"2026-04-24","1.26.0","devpi","bdist_wheel",2
"2026-04-24","1.26.0","pip","bdist_wheel",197841
"2026-04-24","1.26.0","poetry","bdist_wheel",25116
"2026-04-24","1.26.0","requests","bdist_wheel",1026
"2026-04-24","1.26.0","uv","bdist_wheel",791317
"2026-04-24","1.27.0","","bdist_wheel",4987
"2026-04-24","1.27.0","Bazel","bdist_wheel",102
"2026-04-24","1.27.0","Browser","bdist_wheel",192
"2026-04-24","1.27.0","Homebrew","sdist",16
"2026-04-24","1.27.0","Nexus","bdist_wheel",592
"2026-04-24","1.27.0","OS","sdist",1
"2026-04-24","1.27.0","bandersnatch","bdist_wheel",10
"2026-04-24","1.27.0","devpi","bdist_wheel",7
"2026-04-24","1.27.0","pip","bdist_wheel",982009
"2026-04-24","1.27.0","poetry","bdist_wheel",24821
"2026-04-24","1.27.0","requests","sdist",609
"2026-04-24","1.27.0","setuptools","bdist_wheel",3
"2026-04-24","1.27.0","uv","bdist_wheel",4628204
"2026-04-24","other","","bdist_wheel",1452
"2026-04-24","other","","sdist",106
"2026-04-24","other","Bazel","bdist_wheel",90
"2026-04-24","other","Browser","bdist_wheel",293
"2026-04-24","other","Browser","sdist",15
"2026-04-24","other","Homebrew","sdist",32
"2026-04-24","other","Nexus","bdist_wheel",869
"2026-04-24","other","bandersnatch","bdist_wheel",153
"2026-04-24","other","bandersnatch","sdist",161
"2026-04-24","other","devpi","bdist_wheel",13
"2026-04-24","other","pip","bdist_wheel",671762
"2026-04-24","other","poetry","bdist_wheel",16979
"2026-04-24","other","requests","bdist_wheel",201
"2026-04-24","other","requests","sdist",2
"2026-04-24","other","uv","bdist_wheel",1965805
"2026-04-25","1.25.0","","bdist_wheel",98
"2026-04-25","1.25.0","Bazel","bdist_wheel",50
"2026-04-25","1.25.0","Browser","sdist",13
"2026-04-25","1.25.0","Homebrew","sdist",1
"2026-04-25","1.25.0","Nexus","bdist_wheel",9
"2026-04-25","1.25.0","bandersnatch","sdist",2
"2026-04-25","1.25.0","pip","bdist_wheel",20287
"2026-04-25","1.25.0","poetry","bdist_wheel",4986
"2026-04-25","1.25.0","requests","bdist_wheel",44
"2026-04-25","1.25.0","uv","bdist_wheel",135128
"2026-04-25","1.26.0","","bdist_wheel",536
"2026-04-25","1.26.0","Bazel","bdist_wheel",247
"2026-04-25","1.26.0","Browser","bdist_wheel",839
"2026-04-25","1.26.0","Nexus","bdist_wheel",64
"2026-04-25","1.26.0","OS","sdist",1
"2026-04-25","1.26.0","bandersnatch","bdist_wheel",2
"2026-04-25","1.26.0","devpi","bdist_wheel",2
"2026-04-25","1.26.0","pip","bdist_wheel",119946
"2026-04-25","1.26.0","poetry","bdist_wheel",7703
"2026-04-25","1.26.0","requests","bdist_wheel",831
"2026-04-25","1.26.0","uv","bdist_wheel",426097
"2026-04-25","1.27.0","","bdist_wheel",1524
"2026-04-25","1.27.0","Bazel","bdist_wheel",34
"2026-04-25","1.27.0","Browser","sdist",129
"2026-04-25","1.27.0","Nexus","bdist_wheel",235
"2026-04-25","1.27.0","bandersnatch","bdist_wheel",6
"2026-04-25","1.27.0","devpi","bdist_wheel",2
"2026-04-25","1.27.0","pdm","bdist_wheel",2
"2026-04-25","1.27.0","pip","bdist_wheel",731375
"2026-04-25","1.27.0","poetry","bdist_wheel",5728
"2026-04-25","1.27.0","requests","bdist_wheel",130
"2026-04-25","1.27.0","setuptools","bdist_wheel",4
"2026-04-25","1.27.0","uv","bdist_wheel",3379187
"2026-04-25","other","","bdist_wheel",1158
"2026-04-25","other","","sdist",9
"2026-04-25","other","Bazel","bdist_wheel",32
"2026-04-25","other","Browser","bdist_wheel",52
"2026-04-25","other","Browser","sdist",8
"2026-04-25","other","Homebrew","sdist",6
"2026-04-25","other","Nexus","bdist_wheel",112
"2026-04-25","other","bandersnatch","bdist_wheel",2
"2026-04-25","other","bandersnatch","sdist",12
"2026-04-25","other","devpi","bdist_wheel",1
"2026-04-25","other","pip","bdist_wheel",341597
"2026-04-25","other","poetry","bdist_wheel",6000
"2026-04-25","other","requests","bdist_wheel",6
"2026-04-25","other","uv","bdist_wheel",1624924
"2026-04-26","1.25.0","","bdist_wheel",83
"2026-04-26","1.25.0","Bazel","bdist_wheel",16
"2026-04-26","1.25.0","Browser","bdist_wheel",13
"2026-04-26","1.25.0","Nexus","bdist_wheel",19
"2026-04-26","1.25.0","bandersnatch","sdist",2
"2026-04-26","1.25.0","devpi","bdist_wheel",1
"2026-04-26","1.25.0","pip","bdist_wheel",22653
"2026-04-26","1.25.0","poetry","bdist_wheel",6356
"2026-04-26","1.25.0","requests","bdist_wheel",220
"2026-04-26","1.25.0","uv","bdist_wheel",129788
"2026-04-26","1.26.0","","bdist_wheel",563
"2026-04-26","1.26.0","Bazel","bdist_wheel",139
"2026-04-26","1.26.0","Browser","bdist_wheel",763
"2026-04-26","1.26.0","Nexus","bdist_wheel",90
"2026-04-26","1.26.0","bandersnatch","sdist",2
"2026-04-26","1.26.0","pip","bdist_wheel",129566
"2026-04-26","1.26.0","poetry","bdist_wheel",10435
"2026-04-26","1.26.0","requests","bdist_wheel",2343
"2026-04-26","1.26.0","uv","bdist_wheel",422294
"2026-04-26","1.27.0","","bdist_wheel",1394
"2026-04-26","1.27.0","Bazel","bdist_wheel",3
"2026-04-26","1.27.0","Browser","bdist_wheel",133
"2026-04-26","1.27.0","Nexus","bdist_wheel",241
"2026-04-26","1.27.0","OS","sdist",4
"2026-04-26","1.27.0","bandersnatch","bdist_wheel",2
"2026-04-26","1.27.0","devpi","bdist_wheel",1
"2026-04-26","1.27.0","pip","bdist_wheel",730245
"2026-04-26","1.27.0","poetry","bdist_wheel",7857
"2026-04-26","1.27.0","requests","bdist_wheel",143
"2026-04-26","1.27.0","setuptools","bdist_wheel",2
"2026-04-26","1.27.0","uv","bdist_wheel",2581214
"2026-04-26","other","","bdist_wheel",599
"2026-04-26","other","","sdist",14
"2026-04-26","other","Bazel","bdist_wheel",27
"2026-04-26","other","Browser","bdist_wheel",184
"2026-04-26","other","Browser","sdist",79
"2026-04-26","other","Homebrew","sdist",13
"2026-04-26","other","Nexus","bdist_wheel",256
"2026-04-26","other","OS","sdist",1
"2026-04-26","other","bandersnatch","bdist_wheel",54
"2026-04-26","other","bandersnatch","sdist",44
"2026-04-26","other","pip","bdist_wheel",374838
"2026-04-26","other","poetry","bdist_wheel",9213
"2026-04-26","other","requests","bdist_wheel",17
"2026-04-26","other","requests","sdist",2
"2026-04-26","other","uv","bdist_wheel",1649041
"2026-04-27","1.25.0","","bdist_wheel",183
"2026-04-27","1.25.0","Artifactory","bdist_wheel",1
"2026-04-27","1.25.0","Bazel","bdist_wheel",81
"2026-04-27","1.25.0","Browser","bdist_wheel",17
"2026-04-27","1.25.0","Nexus","bdist_wheel",163
"2026-04-27","1.25.0","bandersnatch","sdist",2
"2026-04-27","1.25.0","devpi","bdist_wheel",1
"2026-04-27","1.25.0","pip","bdist_wheel",48084
"2026-04-27","1.25.0","poetry","bdist_wheel",9860
"2026-04-27","1.25.0","requests","bdist_wheel",234
"2026-04-27","1.25.0","uv","bdist_wheel",200895
"2026-04-27","1.26.0","","bdist_wheel",1403
"2026-04-27","1.26.0","Bazel","bdist_wheel",1591
"2026-04-27","1.26.0","Browser","bdist_wheel",939
"2026-04-27","1.26.0","Nexus","bdist_wheel",478
"2026-04-27","1.26.0","OS","sdist",1
"2026-04-27","1.26.0","bandersnatch","bdist_wheel",2
"2026-04-27","1.26.0","devpi","bdist_wheel",11
"2026-04-27","1.26.0","pip","bdist_wheel",190929
"2026-04-27","1.26.0","poetry","bdist_wheel",31075
"2026-04-27","1.26.0","requests","bdist_wheel",3329
"2026-04-27","1.26.0","uv","bdist_wheel",753243
"2026-04-27","1.27.0","","bdist_wheel",4432
"2026-04-27","1.27.0","Bazel","bdist_wheel",154
"2026-04-27","1.27.0","Browser","bdist_wheel",191
"2026-04-27","1.27.0","Nexus","bdist_wheel",786
"2026-04-27","1.27.0","OS","sdist",2
"2026-04-27","1.27.0","bandersnatch","bdist_wheel",3
"2026-04-27","1.27.0","devpi","bdist_wheel",7
"2026-04-27","1.27.0","pip","bdist_wheel",1010729
"2026-04-27","1.27.0","poetry","bdist_wheel",27604
"2026-04-27","1.27.0","requests","sdist",513
"2026-04-27","1.27.0","uv","bdist_wheel",2531504
"2026-04-27","other","","bdist_wheel",1034
"2026-04-27","other","","sdist",255
"2026-04-27","other","Bazel","bdist_wheel",118
"2026-04-27","other","Browser","bdist_wheel",292
"2026-04-27","other","Browser","sdist",54
"2026-04-27","other","Homebrew","sdist",2
"2026-04-27","other","Nexus","bdist_wheel",904
"2026-04-27","other","bandersnatch","bdist_wheel",50
"2026-04-27","other","bandersnatch","sdist",52
"2026-04-27","other","devpi","bdist_wheel",31
"2026-04-27","other","pip","bdist_wheel",616340
"2026-04-27","other","poetry","bdist_wheel",20312
"2026-04-27","other","requests","bdist_wheel",254
"2026-04-27","other","requests","sdist",84
"2026-04-27","other","uv","bdist_wheel",2001053
"2026-04-28","1.25.0","","bdist_wheel",210
"2026-04-28","1.25.0","Bazel","bdist_wheel",85
"2026-04-28","1.25.0","Browser","bdist_wheel",12
"2026-04-28","1.25.0","Nexus","bdist_wheel",192
"2026-04-28","1.25.0","devpi","bdist_wheel",4
"2026-04-28","1.25.0","pip","bdist_wheel",41757
"2026-04-28","1.25.0","poetry","bdist_wheel",8253
"2026-04-28","1.25.0","requests","bdist_wheel",302
"2026-04-28","1.25.0","uv","bdist_wheel",229918
"2026-04-28","1.26.0","","bdist_wheel",1473
"2026-04-28","1.26.0","Bazel","bdist_wheel",2173
"2026-04-28","1.26.0","Browser","bdist_wheel",771
"2026-04-28","1.26.0","Nexus","bdist_wheel",426
"2026-04-28","1.26.0","devpi","bdist_wheel",5
"2026-04-28","1.26.0","pip","bdist_wheel",176865
"2026-04-28","1.26.0","poetry","bdist_wheel",33183
"2026-04-28","1.26.0","requests","bdist_wheel",2081
"2026-04-28","1.26.0","uv","bdist_wheel",829676
"2026-04-28","1.27.0","","bdist_wheel",5956
"2026-04-28","1.27.0","Bazel","bdist_wheel",231
"2026-04-28","1.27.0","Browser","sdist",226
"2026-04-28","1.27.0","Homebrew","sdist",19
"2026-04-28","1.27.0","Nexus","bdist_wheel",853
"2026-04-28","1.27.0","OS","sdist",2
"2026-04-28","1.27.0","devpi","bdist_wheel",14
"2026-04-28","1.27.0","pip","bdist_wheel",1064321
"2026-04-28","1.27.0","poetry","bdist_wheel",31571
"2026-04-28","1.27.0","requests","bdist_wheel",703
"2026-04-28","1.27.0","setuptools","bdist_wheel",2
"2026-04-28","1.27.0","uv","bdist_wheel",2508296
"2026-04-28","other","","bdist_wheel",1197
"2026-04-28","other","","sdist",214
"2026-04-28","other","Artifactory","bdist_wheel",2
"2026-04-28","other","Bazel","bdist_wheel",173
"2026-04-28","other","Bazel","sdist",87
"2026-04-28","other","Browser","bdist_wheel",234
"2026-04-28","other","Browser","sdist",38
"2026-04-28","other","Homebrew","sdist",3
"2026-04-28","other","Nexus","bdist_wheel",982
"2026-04-28","other","devpi","bdist_wheel",63
"2026-04-28","other","pip","bdist_wheel",715870
"2026-04-28","other","poetry","bdist_wheel",21022
"2026-04-28","other","requests","bdist_wheel",194
"2026-04-28","other","requests","sdist",18
"2026-04-28","other","uv","bdist_wheel",1975295
"2026-04-29","1.25.0","","bdist_wheel",159
"2026-04-29","1.25.0","Bazel","bdist_wheel",109
"2026-04-29","1.25.0","Browser","bdist_wheel",3
"2026-04-29","1.25.0","Nexus","bdist_wheel",246
"2026-04-29","1.25.0","pdm","bdist_wheel",1
"2026-04-29","1.25.0","pip","bdist_wheel",43573
"2026-04-29","1.25.0","poetry","bdist_wheel",9599
"2026-04-29","1.25.0","requests","bdist_wheel",304
"2026-04-29","1.25.0","uv","bdist_wheel",238264
"2026-04-29","1.26.0","","bdist_wheel",1594
"2026-04-29","1.26.0","Bazel","bdist_wheel",1668
"2026-04-29","1.26.0","Browser","bdist_wheel",757
"2026-04-29","1.26.0","Nexus","bdist_wheel",691
"2026-04-29","1.26.0","devpi","bdist_wheel",1
"2026-04-29","1.26.0","pdm","bdist_wheel",1
"2026-04-29","1.26.0","pip","bdist_wheel",182750
"2026-04-29","1.26.0","poetry","bdist_wheel",31543
"2026-04-29","1.26.0","requests","bdist_wheel",2562
"2026-04-29","1.26.0","uv","bdist_wheel",811703
"2026-04-29","1.27.0","","bdist_wheel",5470
"2026-04-29","1.27.0","Bazel","bdist_wheel",156
"2026-04-29","1.27.0","Browser","bdist_wheel",319
"2026-04-29","1.27.0","Homebrew","sdist",16
"2026-04-29","1.27.0","Nexus","bdist_wheel",1695
"2026-04-29","1.27.0","OS","sdist",2
"2026-04-29","1.27.0","bandersnatch","bdist_wheel",2
"2026-04-29","1.27.0","devpi","bdist_wheel",4
"2026-04-29","1.27.0","pdm","bdist_wheel",3
"2026-04-29","1.27.0","pip","bdist_wheel",1085713
"2026-04-29","1.27.0","poetry","bdist_wheel",30612
"2026-04-29","1.27.0","requests","sdist",680
"2026-04-29","1.27.0","uv","bdist_wheel",2533177
"2026-04-29","other","","bdist_wheel",1330
"2026-04-29","other","","sdist",21
"2026-04-29","other","Bazel","bdist_wheel",128
"2026-04-29","other","Bazel","sdist",27
"2026-04-29","other","Browser","bdist_wheel",148
"2026-04-29","other","Browser","sdist",19
"2026-04-29","other","Homebrew","sdist",6
"2026-04-29","other","Nexus","bdist_wheel",1896
"2026-04-29","other","devpi","bdist_wheel",1
"2026-04-29","other","pdm","bdist_wheel",2
"2026-04-29","other","pip","bdist_wheel",703821
"2026-04-29","other","poetry","bdist_wheel",19198
"2026-04-29","other","requests","bdist_wheel",367
"2026-04-29","other","requests","sdist",34
"2026-04-29","other","uv","bdist_wheel",1991844
