"date","version_class","installer","ci","downloads"
"2026-04-18","1.27.0","pip","false",501639
"2026-04-18","1.27.0","pip","true",126038
"2026-04-18","1.27.0","pip​","false",27
"2026-04-18","1.27.0","poetry","false",5926
"2026-04-18","1.27.0","requests","false",92
"2026-04-18","1.27.0","uv","false",4161691
"2026-04-18","1.27.0","uv","true",277865
"2026-04-18","other","","false",359
"2026-04-18","other","Bazel","false",26
"2026-04-18","other","Browser","false",91
"2026-04-18","other","Homebrew","false",20
"2026-04-18","other","Nexus","false",114
"2026-04-18","other","devpi","false",20
"2026-04-18","other","pip","false",208141
"2026-04-18","other","pip","true",174985
"2026-04-18","other","pip​","false",3
"2026-04-18","other","poetry","false",8434
"2026-04-18","other","requests","false",33
"2026-04-18","other","uv","false",167342
"2026-04-18","other","uv","true",1305744
"2026-04-19","1.25.0","","false",51
"2026-04-19","1.25.0","Bazel","false",13
"2026-04-19","1.25.0","Browser","false",4
"2026-04-19","1.25.0","Nexus","false",27
"2026-04-19","1.25.0","bandersnatch","false",2
"2026-04-19","1.25.0","pip","false",15017
"2026-04-19","1.25.0","pip","true",4331
"2026-04-19","1.25.0","poetry","false",1938
"2026-04-19","1.25.0","requests","false",211
"2026-04-19","1.25.0","uv","false",30860
"2026-04-19","1.25.0","uv","true",89699
"2026-04-19","1.26.0","","false",626
"2026-04-19","1.26.0","Bazel","false",256
"2026-04-19","1.26.0","Browser","false",685
"2026-04-19","1.26.0","Nexus","false",97
"2026-04-19","1.26.0","bandersnatch","false",2
"2026-04-19","1.26.0","pip","false",117189
"2026-04-19","1.26.0","pip","true",15029
"2026-04-19","1.26.0","poetry","false",9729
"2026-04-19","1.26.0","requests","false",2066
"2026-04-19","1.26.0","uv","false",189221
"2026-04-19","1.26.0","uv","true",193956
"2026-04-19","1.27.0","","false",1098
"2026-04-19","1.27.0","Bazel","false",3
"2026-04-19","1.27.0","Browser","false",65
"2026-04-19","1.27.0","Homebrew","false",1
"2026-04-19","1.27.0","Nexus","false",262
"2026-04-19","1.27.0","OS","false",4
"2026-04-19","1.27.0","bandersnatch","false",4
"2026-04-19","1.27.0","devpi","false",2
"2026-04-19","1.27.0","pip","false",513161
"2026-04-19","1.27.0","pip","true",141239
"2026-04-19","1.27.0","poetry","false",5236
"2026-04-19","1.27.0","requests","false",137
"2026-04-19","1.27.0","uv","false",4149182
"2026-04-19","1.27.0","uv","true",289430
"2026-04-19","other","","false",612
"2026-04-19","other","Bazel","false",17
"2026-04-19","other","Browser","false",121
"2026-04-19","other","Homebrew","false",9
"2026-04-19","other","Nexus","false",215
"2026-04-19","other","OS","false",1
"2026-04-19","other","bandersnatch","false",10
"2026-04-19","other","devpi","false",2
"2026-04-19","other","pip","false",214925
"2026-04-19","other","pip","true",117898
"2026-04-19","other","poetry","false",9048
"2026-04-19","other","requests","false",37
"2026-04-19","other","uv","false",166904
"2026-04-19","other","uv","true",1376516
"2026-04-20","1.25.0","","false",413
"2026-04-20","1.25.0","Bazel","false",71
"2026-04-20","1.25.0","Browser","false",15
"2026-04-20","1.25.0","Homebrew","false",2
"2026-04-20","1.25.0","Nexus","false",251
"2026-04-20","1.25.0","bandersnatch","false",2
"2026-04-20","1.25.0","pip","false",29868
"2026-04-20","1.25.0","pip","true",16327
"2026-04-20","1.25.0","poetry","false",6787
"2026-04-20","1.25.0","requests","false",237
"2026-04-20","1.25.0","uv","false",61398
"2026-04-20","1.25.0","uv","true",145653
"2026-04-20","1.26.0","","false",1793
"2026-04-20","1.26.0","Bazel","false",1496
"2026-04-20","1.26.0","Browser","false",822
"2026-04-20","1.26.0","Nexus","false",468
"2026-04-20","1.26.0","bandersnatch","false",2
"2026-04-20","1.26.0","devpi","false",1
"2026-04-20","1.26.0","pip","false",166941
"2026-04-20","1.26.0","pip","true",31545
"2026-04-20","1.26.0","poetry","false",28691
"2026-04-20","1.26.0","requests","false",2684
"2026-04-20","1.26.0","uv","false",288710
"2026-04-20","1.26.0","uv","true",508813
"2026-04-20","1.27.0","","false",4240
"2026-04-20","1.27.0","Artifactory","false",1
"2026-04-20","1.27.0","Bazel","false",22
"2026-04-20","1.27.0","Browser","false",140
"2026-04-20","1.27.0","Homebrew","false",2
"2026-04-20","1.27.0","Nexus","false",715
"2026-04-20","1.27.0","OS","false",1
"2026-04-20","1.27.0","bandersnatch","false",4
"2026-04-20","1.27.0","devpi","false",13
"2026-04-20","1.27.0","pip","false",739346
"2026-04-20","1.27.0","pip","true",235801
"2026-04-20","1.27.0","poetry","false",23365
"2026-04-20","1.27.0","requests","false",585
"2026-04-20","1.27.0","uv","false",4699724
"2026-04-20","1.27.0","uv","true",459357
"2026-04-20","other","","false",1299
"2026-04-20","other","Bazel","false",70
"2026-04-20","other","Browser","false",243
"2026-04-20","other","Homebrew","false",10
"2026-04-20","other","Nexus","false",1134
"2026-04-20","other","bandersnatch","false",42
"2026-04-20","other","devpi","false",3
"2026-04-20","other","pip","false",388127
"2026-04-20","other","pip","true",268356
"2026-04-20","other","poetry","false",21070
"2026-04-20","other","requests","false",334
"2026-04-20","other","uv","false",312523
"2026-04-20","other","uv","true",1576567
"2026-04-21","1.25.0","","false",290
"2026-04-21","1.25.0","Bazel","false",106
"2026-04-21","1.25.0","Browser","false",14
"2026-04-21","1.25.0","Nexus","false",140
"2026-04-21","1.25.0","bandersnatch","false",4
"2026-04-21","1.25.0","devpi","false",1
"2026-04-21","1.25.0","pip","false",37102
"2026-04-21","1.25.0","pip","true",14670
"2026-04-21","1.25.0","poetry","false",8065
"2026-04-21","1.25.0","requests","false",149
"2026-04-21","1.25.0","uv","false",68367
"2026-04-21","1.25.0","uv","true",156773
"2026-04-21","1.26.0","","false",2252
"2026-04-21","1.26.0","Bazel","false",1708
"2026-04-21","1.26.0","Browser","false",1205
"2026-04-21","1.26.0","Nexus","false",484
"2026-04-21","1.26.0","bandersnatch","false",4
"2026-04-21","1.26.0","pip","false",152943
"2026-04-21","1.26.0","pip","true",33473
"2026-04-21","1.26.0","poetry","false",32543
"2026-04-21","1.26.0","requests","false",2104
"2026-04-21","1.26.0","uv","false",315834
"2026-04-21","1.26.0","uv","true",568351
"2026-04-21","1.27.0","","false",5930
"2026-04-21","1.27.0","Bazel","false",52
"2026-04-21","1.27.0","Browser","false",168
"2026-04-21","1.27.0","Homebrew","false",2
"2026-04-21","1.27.0","Nexus","false",719
"2026-04-21","1.27.0","bandersnatch","false",4
"2026-04-21","1.27.0","devpi","false",8
"2026-04-21","1.27.0","pip","false",754806
"2026-04-21","1.27.0","pip","true",228200
"2026-04-21","1.27.0","poetry","false",26129
"2026-04-21","1.27.0","requests","false",783
"2026-04-21","1.27.0","uv","false",4877136
"2026-04-21","1.27.0","uv","true",479435
"2026-04-21","other","","false",1248
"2026-04-21","other","Bazel","false",84
"2026-04-21","other","Browser","false",246
"2026-04-21","other","Homebrew","false",21
"2026-04-21","other","Nexus","false",1005
"2026-04-21","other","bandersnatch","false",192
"2026-04-21","other","devpi","false",28
"2026-04-21","other","pip","false",457720
"2026-04-21","other","pip","true",308597
"2026-04-21","other","poetry","false",23157
"2026-04-21","other","requests","false",225
"2026-04-21","other","uv","false",383614
"2026-04-21","other","uv","true",1674082
"2026-04-22","1.25.0","","false",490
"2026-04-22","1.25.0","Bazel","false",105
"2026-04-22","1.25.0","Browser","false",5
"2026-04-22","1.25.0","Nexus","false",169
"2026-04-22","1.25.0","bandersnatch","false",4
"2026-04-22","1.25.0","pip","false",32556
"2026-04-22","1.25.0","pip","true",14746
"2026-04-22","1.25.0","poetry","false",9261
"2026-04-22","1.25.0","requests","false",82
"2026-04-22","1.25.0","uv","false",73178
"2026-04-22","1.25.0","uv","true",153004
"2026-04-22","1.26.0","","false",1620
"2026-04-22","1.26.0","Artifactory","false",1
"2026-04-22","1.26.0","Bazel","false",1722
"2026-04-22","1.26.0","Browser","false",1135
"2026-04-22","1.26.0","Nexus","false",541
"2026-04-22","1.26.0","bandersnatch","false",4
"2026-04-22","1.26.0","devpi","false",3
"2026-04-22","1.26.0","pip","false",152070
"2026-04-22","1.26.0","pip","true",30464
"2026-04-22","1.26.0","poetry","false",30105
"2026-04-22","1.26.0","requests","false",1159
"2026-04-22","1.26.0","uv","false",330686
"2026-04-22","1.26.0","uv","true",535253
"2026-04-22","1.27.0","","false",5797
"2026-04-22","1.27.0","Bazel","false",49
"2026-04-22","1.27.0","Browser","false",192
"2026-04-22","1.27.0","Homebrew","false",46
"2026-04-22","1.27.0","Nexus","false",791
"2026-04-22","1.27.0","bandersnatch","false",8
"2026-04-22","1.27.0","devpi","false",2
"2026-04-22","1.27.0","pip","false",774808
"2026-04-22","1.27.0","pip","true",237865
"2026-04-22","1.27.0","poetry","false",22867
"2026-04-22","1.27.0","requests","false",648
"2026-04-22","1.27.0","setuptools","false",59
"2026-04-22","1.27.0","uv","false",4645714
"2026-04-22","1.27.0","uv","true",489337
"2026-04-22","other","","false",1346
"2026-04-22","other","Artifactory","false",1
"2026-04-22","other","Bazel","false",88
"2026-04-22","other","Browser","false",267
"2026-04-22","other","Homebrew","false",9
"2026-04-22","other","Nexus","false",925
"2026-04-22","other","bandersnatch","false",106
"2026-04-22","other","pip","false",488964
"2026-04-22","other","pip","true",247653
"2026-04-22","other","poetry","false",24210
"2026-04-22","other","requests","false",348
"2026-04-22","other","uv","false",388572
"2026-04-22","other","uv","true",1673921
"2026-04-23","1.25.0","","false",402
"2026-04-23","1.25.0","Bazel","false",87
"2026-04-23","1.25.0","Browser","false",5
"2026-04-23","1.25.0","Homebrew","false",15
"2026-04-23","1.25.0","Nexus","false",165
"2026-04-23","1.25.0","bandersnatch","false",2
"2026-04-23","1.25.0","pip","false",21866
"2026-04-23","1.25.0","pip","true",13507
"2026-04-23","1.25.0","poetry","false",7923
"2026-04-23","1.25.0","requests","false",277
"2026-04-23","1.25.0","uv","false",62966
"2026-04-23","1.25.0","uv","true",148062
"2026-04-23","1.26.0","","false",1913
"2026-04-23","1.26.0","Bazel","false",1422
"2026-04-23","1.26.0","Browser","false",1007
"2026-04-23","1.26.0","Nexus","false",514
"2026-04-23","1.26.0","bandersnatch","false",2
"2026-04-23","1.26.0","pip","false",168686
"2026-04-23","1.26.0","pip","true",30157
"2026-04-23","1.26.0","poetry","false",27046
"2026-04-23","1.26.0","requests","false",2189
"2026-04-23","1.26.0","uv","false",316212
"2026-04-23","1.26.0","uv","true",552836
"2026-04-23","1.27.0","","false",5018
"2026-04-23","1.27.0","Bazel","false",148
"2026-04-23","1.27.0","Browser","false",185
"2026-04-23","1.27.0","Homebrew","false",5
"2026-04-23","1.27.0","Nexus","false",790
"2026-04-23","1.27.0","OS","false",1
"2026-04-23","1.27.0","bandersnatch","false",2
"2026-04-23","1.27.0","devpi","false",7
"2026-04-23","1.27.0","pip","false",762312
"2026-04-23","1.27.0","pip","true",233121
"2026-04-23","1.27.0","poetry","false",25713
"2026-04-23","1.27.0","requests","false",545
"2026-04-23","1.27.0","setuptools","false",1
"2026-04-23","1.27.0","uv","false",4258194
"2026-04-23","1.27.0","uv","true",484370
"2026-04-23","other","","false",1526
"2026-04-23","other","Bazel","false",141
"2026-04-23","other","Browser","false",393
"2026-04-23","other","Homebrew","false",8
"2026-04-23","other","Nexus","false",716
"2026-04-23","other","devpi","false",4
"2026-04-23","other","pip","false",351732
"2026-04-23","other","pip","true",248568
"2026-04-23","other","poetry","false",20691
"2026-04-23","other","requests","false",312
"2026-04-23","other","uv","false",359400
"2026-04-23","other","uv","true",1660068
"2026-04-24","1.25.0","","false",388
"2026-04-24","1.25.0","Bazel","false",106
"2026-04-24","1.25.0","Browser","false",7
"2026-04-24","1.25.0","Homebrew","false",14
"2026-04-24","1.25.0","Nexus","false",130
"2026-04-24","1.25.0","bandersnatch","false",6
"2026-04-24","1.25.0","devpi","false",1
"2026-04-24","1.25.0","pip","false",22534
"2026-04-24","1.25.0","pip","true",13370
"2026-04-24","1.25.0","poetry","false",6459
"2026-04-24","1.25.0","requests","false",79
"2026-04-24","1.25.0","uv","false",60126
"2026-04-24","1.25.0","uv","true",141378
"2026-04-24","1.26.0","","false",1612
"2026-04-24","1.26.0","Bazel","false",1203
"2026-04-24","1.26.0","Browser","false",954
"2026-04-24","1.26.0","Nexus","false",358
"2026-04-24","1.26.0","bandersnatch","false",6
"2026-04-24","1.26.0","devpi","false",2
"2026-04-24","1.26.0","pip","false",168109
"2026-04-24","1.26.0","pip","true",27994
"2026-04-24","1.26.0","poetry","false",24877
"2026-04-24","1.26.0","requests","false",1018
"2026-04-24","1.26.0","uv","false",295273
"2026-04-24","1.26.0","uv","true",488995
"2026-04-24","1.27.0","","false",4930
"2026-04-24","1.27.0","Bazel","false",100
"2026-04-24","1.27.0","Browser","false",191
"2026-04-24","1.27.0","Homebrew","false",16
"2026-04-24","1.27.0","Nexus","false",588
"2026-04-24","1.27.0","OS","false",1
"2026-04-24","1.27.0","bandersnatch","false",10
"2026-04-24","1.27.0","devpi","false",7
"2026-04-24","1.27.0","pip","false",741274
"2026-04-24","1.27.0","pip","true",231779
"2026-04-24","1.27.0","poetry","false",24576
"2026-04-24","1.27.0","requests","false",609
"2026-04-24","1.27.0","setuptools","false",3
"2026-04-24","1.27.0","uv","false",4113333
"2026-04-24","1.27.0","uv","true",472052
"2026-04-24","other","","false",1546
"2026-04-24","other","Bazel","false",89
"2026-04-24","other","Browser","false",308
"2026-04-24","other","Homebrew","false",31
"2026-04-24","other","Nexus","false",860
"2026-04-24","other","bandersnatch","false",310
"2026-04-24","other","devpi","false",13
"2026-04-24","other","pip","false",346465
"2026-04-24","other","pip","true",319208
"2026-04-24","other","poetry","false",16812
"2026-04-24","other","requests","false",196
"2026-04-24","other","uv","false",313462
"2026-04-24","other","uv","true",1634068
"2026-04-25","1.25.0","","false",98
"2026-04-25","1.25.0","Bazel","false",50
"2026-04-25","1.25.0","Browser","false",13
"2026-04-25","1.25.0","Homebrew","false",1
"2026-04-25","1.25.0","Nexus","false",9
"2026-04-25","1.25.0","bandersnatch","false",2
"2026-04-25","1.25.0","pip","false",16682
"2026-04-25","1.25.0","pip","true",3605
"2026-04-25","1.25.0","poetry","false",4986
"2026-04-25","1.25.0","requests","false",44
"2026-04-25","1.25.0","uv","false",37687
"2026-04-25","1.25.0","uv","true",97441
"2026-04-25","1.26.0","","false",536
"2026-04-25","1.26.0","Bazel","false",247
"2026-04-25","1.26.0","Browser","false",839
"2026-04-25","1.26.0","Nexus","false",64
"2026-04-25","1.26.0","OS","false",1
"2026-04-25","1.26.0","bandersnatch","false",2
"2026-04-25","1.26.0","devpi","false",2
"2026-04-25","1.26.0","pip","false",106254
"2026-04-25","1.26.0","pip","true",13692
"2026-04-25","1.26.0","poetry","false",7703
"2026-04-25","1.26.0","requests","false",831
"2026-04-25","1.26.0","uv","false",210176
"2026-04-25","1.26.0","uv","true",215921
"2026-04-25","1.27.0","","false",1524
"2026-04-25","1.27.0","Bazel","false",34
"2026-04-25","1.27.0","Browser","false",129
"2026-04-25","1.27.0","Nexus","false",235
"2026-04-25","1.27.0","bandersnatch","false",6
"2026-04-25","1.27.0","devpi","false",2
"2026-04-25","1.27.0","pdm","false",2
"2026-04-25","1.27.0","pip","false",576346
"2026-04-25","1.27.0","pip","true",155029
"2026-04-25","1.27.0","poetry","false",5728
"2026-04-25","1.27.0","requests","false",130
"2026-04-25","1.27.0","setuptools","false",4
"2026-04-25","1.27.0","uv","false",3094819
"2026-04-25","1.27.0","uv","true",284368
"2026-04-25","other","","false",1167
"2026-04-25","other","Bazel","false",32
"2026-04-25","other","Browser","false",60
"2026-04-25","other","Homebrew","false",6
"2026-04-25","other","Nexus","false",112
"2026-04-25","other","bandersnatch","false",14
"2026-04-25","other","devpi","false",1
"2026-04-25","other","pip","false",210579
"2026-04-25","other","pip","true",131018
"2026-04-25","other","poetry","false",6000
"2026-04-25","other","requests","false",6
"2026-04-25","other","uv","false",156454
"2026-04-25","other","uv","true",1468470
"2026-04-26","1.25.0","","false",83
"2026-04-26","1.25.0","Bazel","false",16
"2026-04-26","1.25.0","Browser","false",13
"2026-04-26","1.25.0","Nexus","false",19
"2026-04-26","1.25.0","bandersnatch","false",2
"2026-04-26","1.25.0","devpi","false",1
"2026-04-26","1.25.0","pip","false",19581
"2026-04-26","1.25.0","pip","true",3072
"2026-04-26","1.25.0","poetry","false",6356
"2026-04-26","1.25.0","requests","false",220
"2026-04-26","1.25.0","uv","false",33411
"2026-04-26","1.25.0","uv","true",96377
"2026-04-26","1.26.0","","false",563
"2026-04-26","1.26.0","Bazel","false",139
"2026-04-26","1.26.0","Browser","false",763
"2026-04-26","1.26.0","Nexus","false",90
"2026-04-26","1.26.0","bandersnatch","false",2
"2026-04-26","1.26.0","pip","false",116460
"2026-04-26","1.26.0","pip","true",13106
"2026-04-26","1.26.0","poetry","false",10435
"2026-04-26","1.26.0","requests","false",2343
"2026-04-26","1.26.0","uv","false",214083
"2026-04-26","1.26.0","uv","true",208211
"2026-04-26","1.27.0","","false",1394
"2026-04-26","1.27.0","Bazel","false",3
"2026-04-26","1.27.0","Browser","false",133
"2026-04-26","1.27.0","Nexus","false",241
"2026-04-26","1.27.0","OS","false",4
"2026-04-26","1.27.0","bandersnatch","false",2
"2026-04-26","1.27.0","devpi","false",1
"2026-04-26","1.27.0","pip","false",572443
"2026-04-26","1.27.0","pip","true",157802
"2026-04-26","1.27.0","poetry","false",7857
"2026-04-26","1.27.0","requests","false",143
"2026-04-26","1.27.0","setuptools","false",2
"2026-04-26","1.27.0","uv","false",2306905
"2026-04-26","1.27.0","uv","true",274309
"2026-04-26","other","","false",613
"2026-04-26","other","Bazel","false",27
"2026-04-26","other","Browser","false",263
"2026-04-26","other","Homebrew","false",13
"2026-04-26","other","Nexus","false",256
"2026-04-26","other","OS","false",1
"2026-04-26","other","bandersnatch","false",98
"2026-04-26","other","pip","false",248000
"2026-04-26","other","pip","true",126838
"2026-04-26","other","poetry","false",9213
"2026-04-26","other","requests","false",19
"2026-04-26","other","uv","false",178617
"2026-04-26","other","uv","true",1470424
"2026-04-27","1.25.0","","false",183
"2026-04-27","1.25.0","Artifactory","false",1
"2026-04-27","1.25.0","Bazel","false",81
"2026-04-27","1.25.0","Browser","false",17
"2026-04-27","1.25.0","Nexus","false",163
"2026-04-27","1.25.0","bandersnatch","false",2
"2026-04-27","1.25.0","devpi","false",1
"2026-04-27","1.25.0","pip","false",36743
"2026-04-27","1.25.0","pip","true",11341
"2026-04-27","1.25.0","poetry","false",9860
"2026-04-27","1.25.0","requests","false",234
"2026-04-27","1.25.0","uv","false",57660
"2026-04-27","1.25.0","uv","true",143235
"2026-04-27","1.26.0","","false",1403
"2026-04-27","1.26.0","Bazel","false",1591
"2026-04-27","1.26.0","Browser","false",939
"2026-04-27","1.26.0","Nexus","false",478
"2026-04-27","1.26.0","OS","false",1
"2026-04-27","1.26.0","bandersnatch","false",2
"2026-04-27","1.26.0","devpi","false",11
"2026-04-27","1.26.0","pip","false",160667
"2026-04-27","1.26.0","pip","true",30262
"2026-04-27","1.26.0","poetry","false",31075
"2026-04-27","1.26.0","requests","false",3329
"2026-04-27","1.26.0","uv","false",288536
"2026-04-27","1.26.0","uv","true",464707
"2026-04-27","1.27.0","","false",4432
"2026-04-27","1.27.0","Bazel","false",154
"2026-04-27","1.27.0","Browser","false",191
"2026-04-27","1.27.0","Nexus","false",786
"2026-04-27","1.27.0","OS","false",2
"2026-04-27","1.27.0","bandersnatch","false",3
"2026-04-27","1.27.0","devpi","false",7
"2026-04-27","1.27.0","pip","false",752121
"2026-04-27","1.27.0","pip","true",258608
"2026-04-27","1.27.0","poetry","false",27604
"2026-04-27","1.27.0","requests","false",513
"2026-04-27","1.27.0","uv","false",2049799
"2026-04-27","1.27.0","uv","true",481705
"2026-04-27","other","","false",1289
"2026-04-27","other","Bazel","false",118
"2026-04-27","other","Browser","false",346
"2026-04-27","other","Homebrew","false",2
"2026-04-27","other","Nexus","false",904
"2026-04-27","other","bandersnatch","false",102
"2026-04-27","other","devpi","false",31
"2026-04-27","other","pip","false",353222
"2026-04-27","other","pip","true",263118
"2026-04-27","other","poetry","false",20312
"2026-04-27","other","requests","false",338
"2026-04-27","other","uv","false",312461
"2026-04-27","other","uv","true",1688592
"2026-04-28","1.25.0","","false",210
"2026-04-28","1.25.0","Bazel","false",85
"2026-04-28","1.25.0","Browser","false",12
"2026-04-28","1.25.0","Nexus","false",192
"2026-04-28","1.25.0","devpi","false",4
"2026-04-28","1.25.0","pip","false",27178
"2026-04-28","1.25.0","pip","true",14579
"2026-04-28","1.25.0","poetry","false",8253
"2026-04-28","1.25.0","requests","false",302
"2026-04-28","1.25.0","uv","false",79872
"2026-04-28","1.25.0","uv","true",150046
"2026-04-28","1.26.0","","false",1473
"2026-04-28","1.26.0","Bazel","false",2173
"2026-04-28","1.26.0","Browser","false",771
"2026-04-28","1.26.0","Nexus","false",426
"2026-04-28","1.26.0","devpi","false",5
"2026-04-28","1.26.0","pip","false",144585
"2026-04-28","1.26.0","pip","true",32280
"2026-04-28","1.26.0","poetry","false",33183
"2026-04-28","1.26.0","requests","false",2081
"2026-04-28","1.26.0","uv","false",299655
"2026-04-28","1.26.0","uv","true",530021
"2026-04-28","1.27.0","","false",5956
"2026-04-28","1.27.0","Bazel","false",231
"2026-04-28","1.27.0","Browser","false",226
"2026-04-28","1.27.0","Homebrew","false",19
"2026-04-28","1.27.0","Nexus","false",853
"2026-04-28","1.27.0","OS","false",2
"2026-04-28","1.27.0","devpi","false",14
"2026-04-28","1.27.0","pip","false",808931
"2026-04-28","1.27.0","pip","true",255390
"2026-04-28","1.27.0","poetry","false",31571
"2026-04-28","1.27.0","requests","false",703
"2026-04-28","1.27.0","setuptools","false",2
"2026-04-28","1.27.0","uv","false",1988678
"2026-04-28","1.27.0","uv","true",519618
"2026-04-28","other","","false",1411
"2026-04-28","other","Artifactory","false",2
"2026-04-28","other","Bazel","false",260
"2026-04-28","other","Browser","false",272
"2026-04-28","other","Homebrew","false",3
"2026-04-28","other","Nexus","false",982
"2026-04-28","other","devpi","false",63
"2026-04-28","other","pip","false",377279
"2026-04-28","other","pip","true",338591
"2026-04-28","other","poetry","false",21022
"2026-04-28","other","requests","false",212
"2026-04-28","other","uv","false",327041
"2026-04-28","other","uv","true",1648254
"2026-04-29","1.25.0","","false",159
"2026-04-29","1.25.0","Bazel","false",109
"2026-04-29","1.25.0","Browser","false",3
"2026-04-29","1.25.0","Nexus","false",246
"2026-04-29","1.25.0","pdm","false",1
"2026-04-29","1.25.0","pip","false",27993
"2026-04-29","1.25.0","pip","true",15580
"2026-04-29","1.25.0","poetry","false",9599
"2026-04-29","1.25.0","requests","false",304
"2026-04-29","1.25.0","uv","false",80927
"2026-04-29","1.25.0","uv","true",157337
"2026-04-29","1.26.0","","false",1594
"2026-04-29","1.26.0","Bazel","false",1668
"2026-04-29","1.26.0","Browser","false",757
"2026-04-29","1.26.0","Nexus","false",691
"2026-04-29","1.26.0","devpi","false",1
"2026-04-29","1.26.0","pdm","false",1
"2026-04-29","1.26.0","pip","false",146450
"2026-04-29","1.26.0","pip","true",36300
"2026-04-29","1.26.0","poetry","false",31543
"2026-04-29","1.26.0","requests","false",2562
"2026-04-29","1.26.0","uv","false",309088
"2026-04-29","1.26.0","uv","true",502615
"2026-04-29","1.27.0","","false",5470
"2026-04-29","1.27.0","Bazel","false",156
"2026-04-29","1.27.0","Browser","false",319
"2026-04-29","1.27.0","Homebrew","false",16
"2026-04-29","1.27.0","Nexus","false",1695
"2026-04-29","1.27.0","OS","false",2
"2026-04-29","1.27.0","bandersnatch","false",2
"2026-04-29","1.27.0","devpi","false",4
"2026-04-29","1.27.0","pdm","false",3
"2026-04-29","1.27.0","pip","false",820030
"2026-04-29","1.27.0","pip","true",265683
"2026-04-29","1.27.0","poetry","false",30612
"2026-04-29","1.27.0","requests","false",680
"2026-04-29","1.27.0","uv","false",2004812
"2026-04-29","1.27.0","uv","true",528365
"2026-04-29","other","","false",1351
"2026-04-29","other","Bazel","false",155
"2026-04-29","other","Browser","false",167
"2026-04-29","other","Homebrew","false",6
"2026-04-29","other","Nexus","false",1896
"2026-04-29","other","devpi","false",1
"2026-04-29","other","pdm","false",2
"2026-04-29","other","pip","false",383870
"2026-04-29","other","pip","true",319951
"2026-04-29","other","poetry","false",19198
"2026-04-29","other","requests","false",401
"2026-04-29","other","uv","false",323829
"2026-04-29","other","uv","true",1668015
